MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[234  39  90 123 109 223  55  49  82   7],[ 18  24  30  46  50  54  67  97 100 106],[14 35 40 45 72 79],[ 3 43 48 58 70 76 97],[ 26  54  55  59  80  87  91 106 109 111],[ 2 18 47 87 91],[  1  18  53  55 104 107]
