,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7333333333333333,2023-05-30 21:00:56.330309,2023-05-30 21:00:59.828784,0 days 00:00:03.498475,0.20823665399066044,0.45409716400151,3,11,0.09136643834244684,0.20959322030141148,40,138,COMPLETE
1,1,0.8444444444444444,2023-05-30 21:00:59.829149,2023-05-30 21:01:10.957806,0 days 00:00:11.128657,0.5071667543800015,0.6578735783467826,5,13,0.04360119650705585,0.2562950376292486,40,159,COMPLETE
2,2,0.7777777777777778,2023-05-30 21:01:10.958183,2023-05-30 21:01:16.729824,0 days 00:00:05.771641,0.23219101138431578,0.6197200548344535,3,8,0.04405791428619961,0.3438525228985271,60,166,COMPLETE
3,3,0.7333333333333333,2023-05-30 21:01:16.730190,2023-05-30 21:01:20.556500,0 days 00:00:03.826310,0.1891845740733838,0.44205121510241463,4,14,0.06641921699072938,0.15045816232579395,40,174,COMPLETE
4,4,0.8222222222222222,2023-05-30 21:01:20.556877,2023-05-30 21:01:24.285796,0 days 00:00:03.728919,0.7055538064420388,0.5068919222432714,5,6,0.039371765163617393,0.2237432478780741,40,139,COMPLETE
5,5,0.7333333333333333,2023-05-30 21:01:24.286177,2023-05-30 21:01:27.528815,0 days 00:00:03.242638,0.17528821844351916,0.6099796360674117,4,8,0.04986128952416397,0.2667170985582952,50,131,COMPLETE
6,6,0.7555555555555555,2023-05-30 21:01:27.529194,2023-05-30 21:01:29.579545,0 days 00:00:02.050351,0.1097377609006504,0.5749821985601954,3,5,0.056470970156107046,0.16511351745494882,40,168,COMPLETE
7,7,0.8888888888888888,2023-05-30 21:01:29.579910,2023-05-30 21:01:33.104796,0 days 00:00:03.524886,0.2862251816932312,0.440371771427519,3,8,0.04736817322082529,0.2766283398488827,40,152,COMPLETE
8,8,0.7111111111111111,2023-05-30 21:01:33.105160,2023-05-30 21:01:37.485510,0 days 00:00:04.380350,0.17461182808455078,0.6605553412425492,5,7,0.03663701815775132,0.3155189833074935,60,151,COMPLETE
9,9,0.7777777777777778,2023-05-30 21:01:37.485878,2023-05-30 21:01:41.350951,0 days 00:00:03.865073,0.4281822916518683,0.42575868707722586,5,8,0.05550281857830791,0.1587664168422087,50,146,COMPLETE
10,10,0.6888888888888889,2023-05-30 21:01:41.351329,2023-05-30 21:01:44.797015,0 days 00:00:03.445686,0.34933300979703874,0.31621783089500727,3,11,0.0698835214392746,0.28680643211634843,50,180,COMPLETE
11,11,0.9111111111111111,2023-05-30 21:01:44.797379,2023-05-30 21:01:59.141531,0 days 00:00:14.344152,0.5723571491671218,0.6827166660123137,4,14,0.025611847264593725,0.25485626041159315,40,157,COMPLETE
12,12,0.8444444444444444,2023-05-30 21:01:59.141962,2023-05-30 21:02:07.599689,0 days 00:00:08.457727,0.5829459294648908,0.6905157076592111,4,10,0.025583355941054847,0.2921696930294917,40,155,COMPLETE
13,13,0.8,2023-05-30 21:02:07.600237,2023-05-30 21:02:16.163080,0 days 00:00:08.562843,0.7492357660338221,0.5418308981433926,4,15,0.027612516896012032,0.23540014797463726,40,162,COMPLETE
14,14,0.7777777777777778,2023-05-30 21:02:16.163511,2023-05-30 21:02:22.497297,0 days 00:00:06.333786,0.3229568930037209,0.6975720786987887,3,10,0.0310945796749929,0.2647626485776305,60,145,COMPLETE
15,15,0.8222222222222222,2023-05-30 21:02:22.497676,2023-05-30 21:02:27.089788,0 days 00:00:04.592112,0.5897374778451852,0.514797344035153,4,12,0.03559296208587092,0.20457319071816113,40,120,COMPLETE
16,16,0.8,2023-05-30 21:02:27.090158,2023-05-30 21:02:36.249969,0 days 00:00:09.159811,0.4115965730204878,0.5748926167996176,3,15,0.02604104032875335,0.23681736694818234,40,155,COMPLETE
17,17,0.9111111111111111,2023-05-30 21:02:36.250371,2023-05-30 21:02:39.255574,0 days 00:00:03.005203,0.32703763274267794,0.38864300032165644,4,9,0.046571022444219255,0.28458836213757654,40,131,COMPLETE
18,18,0.7777777777777778,2023-05-30 21:02:39.255976,2023-05-30 21:02:43.848214,0 days 00:00:04.592238,0.4944492918595872,0.3721291671370547,4,13,0.03454557073811413,0.30838681036980287,50,120,COMPLETE
19,19,0.8222222222222222,2023-05-30 21:02:43.848600,2023-05-30 21:02:48.229248,0 days 00:00:04.380648,0.382902833444007,0.48118176284165337,4,9,0.04004897823318321,0.25099651840853704,60,127,COMPLETE
