MATLAB,LDA,SVC,NB,LR
[143 123  89 141 187 220  49 189  43  50],[ 3  4 14 16 17 18 19],[ 3 13 14 20 21 23 26 30],[19 27 31],[10 17 23 26 35 36 45 48]
