,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8222222222222222,2023-05-30 22:29:19.836561,2023-05-30 22:29:44.745962,0 days 00:00:24.909401,0.18526667294622395,0.6429569781899956,5,13,0.025267405590528105,0.281346849143154,40,136,COMPLETE
1,1,0.9555555555555556,2023-05-30 22:29:44.746358,2023-05-30 22:30:17.593214,0 days 00:00:32.846856,0.4722653503977936,0.3703979057434106,5,15,0.02538687339976849,0.22942549385481262,40,175,COMPLETE
2,2,0.6222222222222222,2023-05-30 22:30:17.593615,2023-05-30 22:30:21.465150,0 days 00:00:03.871535,0.5897306963258269,0.32105200232893544,3,5,0.05815928027941352,0.27728078458700167,40,170,COMPLETE
3,3,0.7555555555555555,2023-05-30 22:30:21.465525,2023-05-30 22:30:28.105774,0 days 00:00:06.640249,0.7257164664537419,0.5499465412378612,5,5,0.0615404111195293,0.2189919487158974,40,138,COMPLETE
4,4,0.7777777777777778,2023-05-30 22:30:28.106157,2023-05-30 22:30:41.241451,0 days 00:00:13.135294,0.5703584505490596,0.666960148108336,3,9,0.09367920698295829,0.28542815601241095,60,138,COMPLETE
5,5,0.8888888888888888,2023-05-30 22:30:41.241849,2023-05-30 22:30:54.288880,0 days 00:00:13.047031,0.7187026560362959,0.6510594063006323,4,14,0.0574480660628867,0.1744689834990862,60,123,COMPLETE
6,6,0.7777777777777778,2023-05-30 22:30:54.289264,2023-05-30 22:31:00.558058,0 days 00:00:06.268794,0.10679568214294947,0.320735640592662,5,7,0.04523335511904157,0.33901813102795725,40,129,COMPLETE
7,7,0.7777777777777778,2023-05-30 22:31:00.558436,2023-05-30 22:31:31.536495,0 days 00:00:30.978059,0.46696494444499137,0.4325015383825178,4,14,0.04500745954912937,0.23292421999730817,50,173,COMPLETE
8,8,0.6444444444444445,2023-05-30 22:31:31.536896,2023-05-30 22:31:37.797339,0 days 00:00:06.260443,0.13142585411742624,0.5134946089347165,5,6,0.09456031899601966,0.27790946377996006,40,172,COMPLETE
9,9,0.7777777777777778,2023-05-30 22:31:37.797731,2023-05-30 22:31:42.026715,0 days 00:00:04.228984,0.667513026522472,0.45628497995586637,3,8,0.07443723541329952,0.19904481506860805,50,133,COMPLETE
10,10,0.8222222222222222,2023-05-30 22:31:42.027096,2023-05-30 22:31:56.335353,0 days 00:00:14.308257,0.3434049315620019,0.3747918845342292,4,11,0.025435758833111773,0.15630376971646953,50,161,COMPLETE
11,11,0.9111111111111111,2023-05-30 22:31:56.335742,2023-05-30 22:32:23.511402,0 days 00:00:27.175660,0.7855879300151147,0.5839221491946178,4,15,0.04035546346233265,0.17812206009008488,60,153,COMPLETE
12,12,0.8888888888888888,2023-05-30 22:32:23.511805,2023-05-30 22:32:45.201020,0 days 00:00:21.689215,0.7924846000757508,0.5700743888269417,4,15,0.03602360747346757,0.2002658347049559,60,152,COMPLETE
13,13,0.8666666666666667,2023-05-30 22:32:45.201417,2023-05-30 22:32:56.256296,0 days 00:00:11.054879,0.43893039072752704,0.41465918849168104,4,11,0.036419947106981355,0.1547173581117493,60,151,COMPLETE
14,14,0.8444444444444444,2023-05-30 22:32:56.256691,2023-05-30 22:33:17.449154,0 days 00:00:21.192463,0.7935078641789701,0.4873293714661219,5,12,0.034311102798486585,0.18780750112648995,60,164,COMPLETE
15,15,0.9555555555555556,2023-05-30 22:33:17.449546,2023-05-30 22:33:45.671626,0 days 00:00:28.222080,0.6064808746435879,0.5812261922709222,4,15,0.04678662398098751,0.22568785521747173,40,160,COMPLETE
16,16,0.9333333333333333,2023-05-30 22:33:45.672022,2023-05-30 22:34:02.250765,0 days 00:00:16.578743,0.5768815927173796,0.3649358875080062,5,13,0.051101104562390164,0.24368543346986685,40,180,COMPLETE
17,17,0.8222222222222222,2023-05-30 22:34:02.251157,2023-05-30 22:34:17.339180,0 days 00:00:15.088023,0.47779059706527444,0.6955996442000478,3,10,0.06977678914428063,0.21909164874907397,40,180,COMPLETE
18,18,0.9555555555555556,2023-05-30 22:34:17.339584,2023-05-30 22:34:34.613211,0 days 00:00:17.273627,0.3641054046445238,0.5005470318587355,4,15,0.030207911883191652,0.25553396093669123,40,160,COMPLETE
19,19,0.9111111111111111,2023-05-30 22:34:34.613613,2023-05-30 22:34:57.034295,0 days 00:00:22.420682,0.6341560467416751,0.6123039605669842,4,13,0.04861964612008346,0.21773033481468557,40,165,COMPLETE
