MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 68 172 158  84   4 171  85 143  73 128],[  6 109 132 134 165 167],[ 61  63 109 123 149 158 193],[ 12  35  52  60  88  95 169],[ 12  27  77  86  90 101 118 159],[ 41  48 134 157 159 172 185 187],[ 44 100 103 105 131 134]
