MATLAB,LDA,SVC,NB,LR
[116 177  33 148  82 244 171  18 223 144],[ 18  44  62  73  86 109 157 196 203],[ 23  26  81 125],[ 86  88  93  96  98 124 125 147 148 166],[ 20  73  99 131 138 140]
