,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8,2023-05-30 23:57:57.574253,2023-05-30 23:57:59.998122,0 days 00:00:02.423869,0.3392451403455772,0.35157272698270003,3,11,0.04751540372482359,0.2874365331382774,50,121,COMPLETE
1,1,0.8222222222222222,2023-05-30 23:57:59.998481,2023-05-30 23:58:06.790110,0 days 00:00:06.791629,0.7407582742059187,0.4341329494352446,5,14,0.030024364213082036,0.15616230232610667,50,164,COMPLETE
2,2,0.8,2023-05-30 23:58:06.790477,2023-05-30 23:58:14.880580,0 days 00:00:08.090103,0.5233369512257492,0.6726171202584977,5,7,0.035660737289093546,0.3299947978681641,50,177,COMPLETE
3,3,0.8222222222222222,2023-05-30 23:58:14.880950,2023-05-30 23:58:19.107746,0 days 00:00:04.226796,0.25778761785123927,0.5082100705008328,4,9,0.025957220975983613,0.2922142102230404,50,125,COMPLETE
4,4,0.8,2023-05-30 23:58:19.108130,2023-05-30 23:58:22.631634,0 days 00:00:03.523504,0.27004728356727503,0.33287209617430025,3,9,0.03479411842657971,0.2415969246562088,50,167,COMPLETE
5,5,0.8444444444444444,2023-05-30 23:58:22.632039,2023-05-30 23:58:26.257732,0 days 00:00:03.625693,0.3155828144791507,0.5670465720290692,4,9,0.044671015123376984,0.21119561977981727,40,134,COMPLETE
6,6,0.8,2023-05-30 23:58:26.258126,2023-05-30 23:58:30.783857,0 days 00:00:04.525731,0.17997697488705278,0.6453783966412443,5,6,0.027654170477763276,0.3154319183486247,40,150,COMPLETE
7,7,0.8444444444444444,2023-05-30 23:58:30.784235,2023-05-30 23:58:38.229600,0 days 00:00:07.445365,0.20673877666208268,0.5153891571555287,4,14,0.02918994863639407,0.24723422008791185,40,150,COMPLETE
8,8,0.8222222222222222,2023-05-30 23:58:38.230061,2023-05-30 23:58:42.902401,0 days 00:00:04.672340,0.6051959087718695,0.4327788941306661,4,13,0.027241826468778183,0.1818362099498041,50,153,COMPLETE
9,9,0.8,2023-05-30 23:58:42.902788,2023-05-30 23:58:46.339988,0 days 00:00:03.437200,0.3139099297471385,0.34073688894998505,3,14,0.061615830398497246,0.1810401038955985,60,172,COMPLETE
10,10,0.8,2023-05-30 23:58:46.340399,2023-05-30 23:58:48.173951,0 days 00:00:01.833552,0.10921715656556005,0.5923417718486721,4,11,0.09360768006261905,0.21805936111190719,40,135,COMPLETE
11,11,0.8222222222222222,2023-05-30 23:58:48.174333,2023-05-30 23:58:54.075879,0 days 00:00:05.901546,0.42256908476248567,0.5593248004222291,4,12,0.04634394907547398,0.23997375316534353,40,140,COMPLETE
12,12,0.8,2023-05-30 23:58:54.076259,2023-05-30 23:58:57.280069,0 days 00:00:03.203810,0.11436232084180414,0.5611848329294796,4,15,0.04570000040807492,0.2171933981857828,40,139,COMPLETE
13,13,0.8666666666666667,2023-05-30 23:58:57.280454,2023-05-30 23:59:00.766112,0 days 00:00:03.485658,0.4129822840271847,0.49632632096185686,4,8,0.058352272661797155,0.2616355055926606,40,153,COMPLETE
14,14,0.8222222222222222,2023-05-30 23:59:00.766563,2023-05-30 23:59:04.276156,0 days 00:00:03.509593,0.4124038975385616,0.6217806801350838,3,8,0.0637711657669039,0.26617247134770666,60,131,COMPLETE
15,15,0.7555555555555555,2023-05-30 23:59:04.276537,2023-05-30 23:59:06.796296,0 days 00:00:02.519759,0.3711510058571219,0.4636857990340275,5,5,0.0647693338290197,0.34703741314413555,40,160,COMPLETE
16,16,0.8666666666666667,2023-05-30 23:59:06.796677,2023-05-30 23:59:11.293139,0 days 00:00:04.496462,0.4865022420502202,0.6907174561459275,4,8,0.05479794450752233,0.2721429942047816,40,145,COMPLETE
17,17,0.8222222222222222,2023-05-30 23:59:11.293557,2023-05-30 23:59:14.232164,0 days 00:00:02.938607,0.4733283907562109,0.6438802753529944,3,7,0.07192701124488486,0.2743883774223574,40,145,COMPLETE
18,18,0.7333333333333333,2023-05-30 23:59:14.232572,2023-05-30 23:59:18.113912,0 days 00:00:03.881340,0.5136883010958347,0.6914428186087208,5,5,0.05653168481311155,0.3039126595529381,60,156,COMPLETE
19,19,0.7777777777777778,2023-05-30 23:59:18.114295,2023-05-30 23:59:21.903557,0 days 00:00:03.789262,0.582427070165664,0.688599043761731,4,7,0.07572422237678682,0.2586521884768078,40,146,COMPLETE
