,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8444444444444444,2023-05-30 22:15:53.950875,2023-05-30 22:16:03.083242,0 days 00:00:09.132367,0.44008544144584516,0.38637288249678614,4,8,0.05719733996948442,0.27346031238885554,60,160,COMPLETE
1,1,0.8444444444444444,2023-05-30 22:16:03.083660,2023-05-30 22:16:08.498469,0 days 00:00:05.414809,0.6560820129742817,0.3066816473277151,5,5,0.049892686696094486,0.17332171881933087,50,168,COMPLETE
2,2,0.8444444444444444,2023-05-30 22:16:08.498861,2023-05-30 22:16:13.301581,0 days 00:00:04.802720,0.14647409857381005,0.5217437400979648,3,8,0.046492384061137704,0.277488073549822,40,134,COMPLETE
3,3,0.8666666666666667,2023-05-30 22:16:13.301967,2023-05-30 22:16:21.995698,0 days 00:00:08.693731,0.2901848746544325,0.5785129170427779,4,5,0.025395082079044718,0.259470661455003,50,178,COMPLETE
4,4,0.9111111111111111,2023-05-30 22:16:21.996075,2023-05-30 22:16:44.066205,0 days 00:00:22.070130,0.6768485960153963,0.6852781418375992,5,11,0.05995467004330136,0.24953216874615164,40,167,COMPLETE
5,5,0.8888888888888888,2023-05-30 22:16:44.066605,2023-05-30 22:16:48.928446,0 days 00:00:04.861841,0.25591848533901884,0.3519171943494184,3,5,0.09893594492854046,0.27404476033078407,60,172,COMPLETE
6,6,0.9333333333333333,2023-05-30 22:16:48.928830,2023-05-30 22:17:01.507018,0 days 00:00:12.578188,0.41621700552297847,0.545779063375702,4,11,0.06493060270260972,0.25354714279717555,60,133,COMPLETE
7,7,0.9555555555555556,2023-05-30 22:17:01.507425,2023-05-30 22:17:19.873226,0 days 00:00:18.365801,0.5697265158008255,0.43339981127848637,5,11,0.03362446731340392,0.2126686554323889,40,166,COMPLETE
8,8,0.8666666666666667,2023-05-30 22:17:19.873641,2023-05-30 22:17:28.097942,0 days 00:00:08.224301,0.6546892716606961,0.6251261115940958,3,11,0.07361201116780045,0.2495909660526403,40,142,COMPLETE
9,9,0.8666666666666667,2023-05-30 22:17:28.098322,2023-05-30 22:17:34.597999,0 days 00:00:06.499677,0.2908766270199933,0.618201435970712,3,8,0.0664827731736235,0.27884201202345177,60,135,COMPLETE
10,10,0.9555555555555556,2023-05-30 22:17:34.598389,2023-05-30 22:18:10.580196,0 days 00:00:35.981807,0.5478879457550365,0.44075562261437357,5,15,0.02550425097182881,0.3497097112352122,40,120,COMPLETE
11,11,0.9777777777777777,2023-05-30 22:18:10.580608,2023-05-30 22:18:49.863639,0 days 00:00:39.283031,0.5533478004080274,0.44944078698683054,5,15,0.025471849434065517,0.3386602489182904,40,154,COMPLETE
12,12,0.9111111111111111,2023-05-30 22:18:49.864044,2023-05-30 22:19:25.045970,0 days 00:00:35.181926,0.7748926201485935,0.4718290608630342,5,15,0.037371324685903276,0.33183735126072855,40,154,COMPLETE
13,13,0.9555555555555556,2023-05-30 22:19:25.046387,2023-05-30 22:19:49.256086,0 days 00:00:24.209699,0.5347510422832175,0.43360277063880953,5,13,0.03466587504253775,0.20306242698166485,40,153,COMPLETE
14,14,1.0,2023-05-30 22:19:49.256479,2023-05-30 22:20:15.100637,0 days 00:00:25.844158,0.5309191768284747,0.4924594510885139,5,13,0.03648744497106913,0.31387690176775956,40,146,COMPLETE
15,15,1.0,2023-05-30 22:20:15.101045,2023-05-30 22:20:37.903347,0 days 00:00:22.802302,0.4898917252526873,0.49108417611024185,4,13,0.044167232731649526,0.31316970312691317,40,146,COMPLETE
16,16,0.9777777777777777,2023-05-30 22:20:37.903767,2023-05-30 22:20:56.639687,0 days 00:00:18.735920,0.4088457911097208,0.4979276880285426,4,13,0.04423259329270199,0.311688152557536,50,145,COMPLETE
17,17,0.9555555555555556,2023-05-30 22:20:56.640082,2023-05-30 22:21:19.151689,0 days 00:00:22.511607,0.3775610830930747,0.4957654041321215,4,14,0.040872644633990665,0.3116569238835251,40,142,COMPLETE
18,18,0.9777777777777777,2023-05-30 22:21:19.152086,2023-05-30 22:21:36.444877,0 days 00:00:17.292791,0.4779157215469177,0.53857650262516,4,13,0.050995272361584756,0.30760872827685665,40,148,COMPLETE
19,19,0.9555555555555556,2023-05-30 22:21:36.445276,2023-05-30 22:21:51.342768,0 days 00:00:14.897492,0.3452641983500663,0.398686676789248,4,12,0.04020708830702126,0.2977239759467594,50,124,COMPLETE
