MATLAB,LDA,SVC,NB,LR
[  6  93   9 141 134  79  89  36 217 148],[  7  52  79 140 142 181 183 211],[  4  37  42  77 104 179 189],[  3   6  17  31  49 108 139],[  3   4  12  18  31  39 119 131 135]
