,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7111111111111111,2023-05-31 00:15:05.795919,2023-05-31 00:15:11.282690,0 days 00:00:05.486771,0.772950955645307,0.4419192942469398,3,6,0.039871931896095184,0.2027024075339378,60,137,COMPLETE
1,1,0.7555555555555555,2023-05-31 00:15:11.283103,2023-05-31 00:15:30.914214,0 days 00:00:19.631111,0.6147961919500878,0.5436709606980478,5,11,0.05467837874830286,0.24413609504177358,40,180,COMPLETE
2,2,0.8666666666666667,2023-05-31 00:15:30.914595,2023-05-31 00:15:38.600849,0 days 00:00:07.686254,0.5484407541707942,0.44229468420256074,3,12,0.07613590693145969,0.25422932733984505,60,137,COMPLETE
3,3,0.7777777777777778,2023-05-31 00:15:38.601232,2023-05-31 00:15:44.571727,0 days 00:00:05.970495,0.13054163517903677,0.5292203434112343,4,8,0.06835391972528593,0.3461056209815296,40,164,COMPLETE
4,4,0.9111111111111111,2023-05-31 00:15:44.572126,2023-05-31 00:16:03.093784,0 days 00:00:18.521658,0.708002519924661,0.6501915577637537,3,14,0.08871347508922903,0.34069610769130954,60,173,COMPLETE
5,5,0.6666666666666666,2023-05-31 00:16:03.094178,2023-05-31 00:16:06.374323,0 days 00:00:03.280145,0.16161867756293752,0.44959974266341063,3,8,0.07615367008663279,0.3268036358654907,40,128,COMPLETE
6,6,0.8888888888888888,2023-05-31 00:16:06.374722,2023-05-31 00:16:30.080043,0 days 00:00:23.705321,0.539942189658554,0.5829143675653659,3,14,0.05500598725573682,0.2405729415803082,60,175,COMPLETE
7,7,0.8666666666666667,2023-05-31 00:16:30.080443,2023-05-31 00:16:48.550157,0 days 00:00:18.469714,0.5895748154152911,0.5481386098737299,4,11,0.025545131615399754,0.21674815720054452,60,122,COMPLETE
8,8,0.8222222222222222,2023-05-31 00:16:48.550555,2023-05-31 00:17:03.031840,0 days 00:00:14.481285,0.5555651352690364,0.5865223367014312,3,13,0.09112290623276947,0.2492158628472787,50,148,COMPLETE
9,9,0.8444444444444444,2023-05-31 00:17:03.032231,2023-05-31 00:17:16.862048,0 days 00:00:13.829817,0.24053498313379357,0.653387801145791,3,9,0.035300807370319015,0.2697517776376714,60,177,COMPLETE
10,10,0.8666666666666667,2023-05-31 00:17:16.862441,2023-05-31 00:17:29.222846,0 days 00:00:12.360405,0.7870370945121303,0.3165808329099329,5,15,0.09799402023645146,0.16968142485251886,50,163,COMPLETE
11,11,0.9555555555555556,2023-05-31 00:17:29.223472,2023-05-31 00:18:11.765389,0 days 00:00:42.541917,0.4054005158402511,0.693616895083621,4,15,0.05281133085090764,0.3036158502096401,60,167,COMPLETE
12,12,0.8666666666666667,2023-05-31 00:18:11.765789,2023-05-31 00:18:41.814634,0 days 00:00:30.048845,0.36636928519724593,0.6959037730862586,4,15,0.0869641111940059,0.3007046122443584,60,164,COMPLETE
13,13,0.8222222222222222,2023-05-31 00:18:41.815041,2023-05-31 00:19:15.841634,0 days 00:00:34.026593,0.38794511665256237,0.6966795850053994,4,13,0.05928172760386891,0.3054521349690158,60,155,COMPLETE
14,14,0.8888888888888888,2023-05-31 00:19:15.842047,2023-05-31 00:19:52.054672,0 days 00:00:36.212625,0.4481189103921962,0.6379215917113708,5,15,0.0991260694079473,0.34847481428160776,60,171,COMPLETE
15,15,0.8444444444444444,2023-05-31 00:19:52.055084,2023-05-31 00:20:15.218756,0 days 00:00:23.163672,0.698685139587409,0.6421332742329219,4,13,0.047812972625914385,0.29692346026652155,50,154,COMPLETE
16,16,0.7333333333333333,2023-05-31 00:20:15.219154,2023-05-31 00:20:30.222214,0 days 00:00:15.003060,0.6676327579380088,0.6965458780989994,5,5,0.06561513472902782,0.32278077745982187,60,168,COMPLETE
17,17,0.8666666666666667,2023-05-31 00:20:30.222819,2023-05-31 00:20:53.988348,0 days 00:00:23.765529,0.4805306223684892,0.6053708836753452,4,14,0.07862436493345863,0.2826786287855707,60,146,COMPLETE
18,18,0.8444444444444444,2023-05-31 00:20:53.988748,2023-05-31 00:21:09.127336,0 days 00:00:15.138588,0.31538090790377793,0.6613308240737822,3,11,0.06704677660232693,0.3220582941862067,40,156,COMPLETE
19,19,0.7777777777777778,2023-05-31 00:21:09.127721,2023-05-31 00:21:33.430562,0 days 00:00:24.302841,0.4627440617490292,0.6155543968824833,4,14,0.08286665356639798,0.2866727417071913,50,170,COMPLETE
