MATLAB,LDA,SVC,NB,LR
[188 154 189 117  35 106 183 226 103 170],[ 2  9 16 25 29 30 76 84 85 90],[ 1 40 92 96],[ 3  4  5 17 45 59 64 70 88],[ 11  49  81  94 106 107]
