,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7777777777777778,2023-05-31 00:08:22.039027,2023-05-31 00:08:34.467362,0 days 00:00:12.428335,0.5523509618199535,0.6614653326253637,4,12,0.030568511802564063,0.3418988558011693,40,143,COMPLETE
1,1,0.7111111111111111,2023-05-31 00:08:34.467742,2023-05-31 00:08:38.568772,0 days 00:00:04.101030,0.5278836137789575,0.40063524878503903,3,11,0.08611895261291098,0.17981180837219268,60,167,COMPLETE
2,2,0.7111111111111111,2023-05-31 00:08:38.569161,2023-05-31 00:08:41.824939,0 days 00:00:03.255778,0.28171336722113055,0.4769948721098132,4,5,0.05932711771840882,0.1686963865491644,50,180,COMPLETE
3,3,0.5777777777777777,2023-05-31 00:08:41.825320,2023-05-31 00:08:45.966365,0 days 00:00:04.141045,0.7717909647821662,0.4111768194016714,4,15,0.03601720416917445,0.33614946712738036,40,158,COMPLETE
4,4,0.6888888888888889,2023-05-31 00:08:45.966739,2023-05-31 00:08:55.625426,0 days 00:00:09.658687,0.38439653292599396,0.6987651169869595,4,15,0.031582672040480014,0.2390866721663142,60,156,COMPLETE
5,5,0.7333333333333333,2023-05-31 00:08:55.625803,2023-05-31 00:09:01.022304,0 days 00:00:05.396501,0.6331749961555377,0.5838924548020564,4,10,0.042330940719095524,0.2205719343546668,60,152,COMPLETE
6,6,0.6444444444444445,2023-05-31 00:09:01.022676,2023-05-31 00:09:04.749061,0 days 00:00:03.726385,0.5076784347005391,0.5585051140458555,3,9,0.04697258372346888,0.2874085460567948,40,152,COMPLETE
7,7,0.7555555555555555,2023-05-31 00:09:04.749444,2023-05-31 00:09:11.486770,0 days 00:00:06.737326,0.27915797024245037,0.582521953734156,5,13,0.05375681390061301,0.17945652356888736,60,126,COMPLETE
8,8,0.6222222222222222,2023-05-31 00:09:11.487152,2023-05-31 00:09:16.951228,0 days 00:00:05.464076,0.5911911173274111,0.4842531048266485,3,8,0.05226482055168278,0.29260235992616035,60,162,COMPLETE
9,9,0.6222222222222222,2023-05-31 00:09:16.951621,2023-05-31 00:09:20.613385,0 days 00:00:03.661764,0.3295015934884684,0.489961172193605,3,13,0.08675694144689829,0.29390846789016867,60,168,COMPLETE
10,10,0.6444444444444445,2023-05-31 00:09:20.613769,2023-05-31 00:09:24.937960,0 days 00:00:04.324191,0.2062302379358501,0.33209066358738354,5,6,0.026259813777929276,0.34714717835021386,40,136,COMPLETE
11,11,0.5555555555555556,2023-05-31 00:09:24.938343,2023-05-31 00:09:28.799138,0 days 00:00:03.860795,0.13428670618937932,0.6540547074923971,5,12,0.06710977991279826,0.21321910788810752,50,122,COMPLETE
12,12,0.8,2023-05-31 00:09:28.799525,2023-05-31 00:09:37.171977,0 days 00:00:08.372452,0.47025608330795776,0.615508745251587,5,13,0.027494718292631722,0.15129479768419085,40,139,COMPLETE
13,13,0.6888888888888889,2023-05-31 00:09:37.172385,2023-05-31 00:09:52.449893,0 days 00:00:15.277508,0.435742848153052,0.645249702172319,5,13,0.025869585793987012,0.26428037577912805,40,140,COMPLETE
14,14,0.7111111111111111,2023-05-31 00:09:52.450280,2023-05-31 00:09:58.279822,0 days 00:00:05.829542,0.41584105669521254,0.6916158149185542,4,11,0.038344719266733024,0.1536307182657577,40,139,COMPLETE
15,15,0.8,2023-05-31 00:09:58.280261,2023-05-31 00:10:08.979906,0 days 00:00:10.699645,0.6506923882591625,0.626062791465529,5,14,0.03617645903979382,0.20083193721094314,40,130,COMPLETE
16,16,0.6666666666666666,2023-05-31 00:10:08.980295,2023-05-31 00:10:15.962243,0 days 00:00:06.981948,0.6950385329139882,0.6154226877728503,5,14,0.04173569197332968,0.15101286215013793,40,129,COMPLETE
17,17,0.6444444444444445,2023-05-31 00:10:15.962631,2023-05-31 00:10:26.771952,0 days 00:00:10.809321,0.6517000277995341,0.5514655791176876,5,15,0.0251965137814284,0.19528034441294168,40,132,COMPLETE
18,18,0.7111111111111111,2023-05-31 00:10:26.772326,2023-05-31 00:10:39.964552,0 days 00:00:13.192226,0.4867206355042383,0.6156290671696735,5,14,0.03611588242283898,0.2003585961691656,50,146,COMPLETE
19,19,0.6888888888888889,2023-05-31 00:10:39.964933,2023-05-31 00:10:44.072747,0 days 00:00:04.107814,0.7447661053137427,0.531142527103707,5,8,0.047683570517027346,0.16988133600591387,40,121,COMPLETE
