MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[  6  93   9 141 134  79  89  36 217 148],[ 0  3  8 15 16 17],[ 1  3  5  6  7  8 18],[ 2  3  8  9 10 15 19 20 22],[ 2  3  7 11 14 18 23],[ 2 16 24],[ 3  7 10 13 36]
