MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[110  25 212 172 218 178  10 120  66 118],[  3  27  65  76  89  96 127 152 158 204],[  8  72  87 105 110 127],[ 10  17  55  56  72  73 136 145],[ 37  85  90 103 130 139],[ 14  97 131 138 158],[  1  11  15  34  62  64  73  84 107]
