MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 66 187 178  68   6  53 231 134  79  43],[ 3  7  8 14 16 17 18 19],[ 0 12 17 21 25],[ 0  8 13 17 19 24 26],[ 2  7 14 16 18 21 23 28 30],[ 0 10 18 33 34 35],[22 41 43 44 46 48]
