MATLAB,LDA,SVC,NB,LR
[  6  93   9 141 134  79  89  36 217 148],[  5   6   9  21  37  52 171 190],[  7  26  41  44 110 119 127 144],[  3   4   6  30  39  47 108 142 150 194],[  3   9  12  20  46  47  49  87  91 138]
