,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8444444444444444,2023-05-30 21:08:20.298622,2023-05-30 21:08:27.339787,0 days 00:00:07.041165,0.30634117854329185,0.3507046480921656,3,11,0.04191230992486647,0.18410471492963934,40,144,COMPLETE
1,1,0.8666666666666667,2023-05-30 21:08:27.340187,2023-05-30 21:08:38.424128,0 days 00:00:11.083941,0.26910922431081596,0.5525869017997476,4,10,0.0582005423559461,0.23654316562532712,60,146,COMPLETE
2,2,0.9111111111111111,2023-05-30 21:08:38.424546,2023-05-30 21:09:01.606337,0 days 00:00:23.181791,0.6479622151152207,0.6506831293122666,5,12,0.08066908591828928,0.2896173493474921,40,151,COMPLETE
3,3,0.8888888888888888,2023-05-30 21:09:01.606734,2023-05-30 21:09:20.862504,0 days 00:00:19.255770,0.7238012927743228,0.5799127937026787,4,15,0.05586115911151192,0.2743000559271825,50,128,COMPLETE
4,4,0.8666666666666667,2023-05-30 21:09:20.862909,2023-05-30 21:09:40.669828,0 days 00:00:19.806919,0.5540045656403882,0.5402945189072733,5,12,0.059759081627113686,0.24597692773494,40,141,COMPLETE
5,5,0.8444444444444444,2023-05-30 21:09:40.670220,2023-05-30 21:09:51.970593,0 days 00:00:11.300373,0.49951700681182465,0.5492459440611157,4,12,0.06754699139725982,0.20093972694466125,40,154,COMPLETE
6,6,0.8,2023-05-30 21:09:51.970974,2023-05-30 21:09:58.879181,0 days 00:00:06.908207,0.35387815225257047,0.6917847341031383,4,6,0.048713554638720624,0.24109522739304326,40,120,COMPLETE
7,7,0.8222222222222222,2023-05-30 21:09:58.879600,2023-05-30 21:10:19.415861,0 days 00:00:20.536261,0.7702777318641981,0.4493944508872748,5,15,0.06285675424500423,0.2343229358408836,50,127,COMPLETE
8,8,0.8888888888888888,2023-05-30 21:10:19.416257,2023-05-30 21:10:41.002290,0 days 00:00:21.586033,0.6612864700679594,0.606178405637845,4,11,0.04466229631879438,0.33350430593628194,40,167,COMPLETE
9,9,0.7777777777777778,2023-05-30 21:10:41.002695,2023-05-30 21:10:59.588146,0 days 00:00:18.585451,0.25948688791627045,0.5125236176291512,5,12,0.08912078482937591,0.2690129280174745,40,152,COMPLETE
10,10,0.7333333333333333,2023-05-30 21:10:59.588527,2023-05-30 21:11:04.989862,0 days 00:00:05.401335,0.10624876875037509,0.6876097441794715,3,8,0.09485318624633568,0.1538607484863304,60,178,COMPLETE
11,11,0.8888888888888888,2023-05-30 21:11:04.990237,2023-05-30 21:11:25.445190,0 days 00:00:20.454953,0.7965813750171016,0.625268491114269,5,15,0.0781790678388085,0.2978108158846145,50,135,COMPLETE
12,12,0.9555555555555556,2023-05-30 21:11:25.445588,2023-05-30 21:11:49.982809,0 days 00:00:24.537221,0.6436766968157445,0.618796212713993,3,14,0.033858605856050716,0.2976261122537531,50,162,COMPLETE
13,13,0.9111111111111111,2023-05-30 21:11:49.983198,2023-05-30 21:12:14.381181,0 days 00:00:24.397983,0.6136624661184805,0.6347713541880295,3,13,0.026170264588011246,0.3243491085992519,50,162,COMPLETE
14,14,0.8888888888888888,2023-05-30 21:12:14.381633,2023-05-30 21:12:24.465438,0 days 00:00:10.083805,0.6333839560654028,0.6524636759922362,3,9,0.0838675052473217,0.3061623155828478,50,161,COMPLETE
15,15,0.8888888888888888,2023-05-30 21:12:24.465843,2023-05-30 21:12:39.576305,0 days 00:00:15.110462,0.5189521988001478,0.603602471837762,3,14,0.07515278145651223,0.33933643752167225,60,173,COMPLETE
16,16,0.9111111111111111,2023-05-30 21:12:39.576691,2023-05-30 21:13:34.331814,0 days 00:00:54.755123,0.7033777925706893,0.6940469173993145,5,13,0.02643384146425102,0.29884404301315215,50,159,COMPLETE
17,17,0.8222222222222222,2023-05-30 21:13:34.332238,2023-05-30 21:13:41.766867,0 days 00:00:07.434629,0.5886780025547929,0.470667018570098,4,7,0.07334704986067178,0.28114694630531073,40,154,COMPLETE
18,18,0.9333333333333333,2023-05-30 21:13:41.767258,2023-05-30 21:14:07.169857,0 days 00:00:25.402599,0.6758871864930327,0.6636957211147317,4,13,0.08537098254465113,0.32052086031599475,50,170,COMPLETE
19,19,0.8222222222222222,2023-05-30 21:14:07.170267,2023-05-30 21:14:22.377371,0 days 00:00:15.207104,0.4529568723732702,0.5755780566928924,3,14,0.0937062234159305,0.3498177662661927,50,180,COMPLETE
