MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 61  11  36 234  90 152 156  88 228 169],[  0  23  37  57 159 179 210],[ 49  63 113 127 156 157 194],[ 24  43 130 160 163 186],[  0   1  28  67 163],[  7  30 131 163 166 195],[  0  19  22  36  73 100 107 142]
