MATLAB,LDA,SVC,NB,LR
[118  88  65 189  39 103  55 165 120  37],[  1   4   5  56  66  67 169 184],[ 15  31  52  58  93 102 147 173],[  2  76  79 112 143 145 182],[  8  23  61  82  99 121 129 147]
