MATLAB,LDA,SVC,NB,LR
[ 90 228 240   7  35 145  18  11  43 237],[ 20  50  58  67  70  79  80  87  96 106],[ 17  36  50  89  91  98 105 106 109 112],[30 59 65 85 86 90 92 96],[  8  31  45  54  67  70  85 107 118]
