,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8,2023-05-30 21:19:32.391943,2023-05-30 21:19:35.610026,0 days 00:00:03.218083,0.1796874542788932,0.3064777452146697,4,13,0.06461976723828852,0.2077835482942344,50,120,COMPLETE
1,1,0.8666666666666667,2023-05-30 21:19:35.610396,2023-05-30 21:19:42.132588,0 days 00:00:06.522192,0.6466102708968995,0.6568504801887876,5,11,0.09978072005221561,0.3232128838686824,60,121,COMPLETE
2,2,0.8222222222222222,2023-05-30 21:19:42.132982,2023-05-30 21:19:45.453689,0 days 00:00:03.320707,0.3685136557721369,0.3134071619339659,4,10,0.05252831202660866,0.282931504025254,40,153,COMPLETE
3,3,0.8888888888888888,2023-05-30 21:19:45.454320,2023-05-30 21:19:51.702680,0 days 00:00:06.248360,0.7676527780062128,0.545557914524047,4,10,0.05567414594241349,0.3417453426811492,50,166,COMPLETE
4,4,0.9111111111111111,2023-05-30 21:19:51.703052,2023-05-30 21:19:58.028152,0 days 00:00:06.325100,0.2592553175673804,0.6542380734276547,3,12,0.08245473188488114,0.33100598080928867,60,172,COMPLETE
5,5,0.8888888888888888,2023-05-30 21:19:58.028712,2023-05-30 21:20:12.668394,0 days 00:00:14.639682,0.5144621311708787,0.6812266597442371,4,15,0.02581814265490105,0.25877693986903033,50,134,COMPLETE
6,6,0.9333333333333333,2023-05-30 21:20:12.668778,2023-05-30 21:20:32.852348,0 days 00:00:20.183570,0.5737323099440038,0.638921559951905,4,15,0.03198487591591088,0.28903384943297883,60,155,COMPLETE
7,7,0.8888888888888888,2023-05-30 21:20:32.852754,2023-05-30 21:20:37.855915,0 days 00:00:05.003161,0.2121740571538424,0.5649896670775775,5,8,0.0923654581116782,0.32779682206694255,50,163,COMPLETE
8,8,0.9333333333333333,2023-05-30 21:20:37.856286,2023-05-30 21:20:45.135871,0 days 00:00:07.279585,0.47339627230377557,0.5964583183541305,3,12,0.03362801814094678,0.21130621828366106,50,176,COMPLETE
9,9,0.8222222222222222,2023-05-30 21:20:45.136254,2023-05-30 21:20:47.802284,0 days 00:00:02.666030,0.5133924766684859,0.3899138099608294,3,6,0.08010550945693201,0.3133679140839891,50,180,COMPLETE
10,10,0.9111111111111111,2023-05-30 21:20:47.802677,2023-05-30 21:20:56.908259,0 days 00:00:09.105582,0.1045449549984867,0.4786668663497245,5,15,0.0392960566675093,0.15483343356242857,60,147,COMPLETE
11,11,0.8888888888888888,2023-05-30 21:20:56.908640,2023-05-30 21:21:03.817782,0 days 00:00:06.909142,0.42183136220159667,0.6012743297963021,3,13,0.029017397085623654,0.21812640787955567,40,153,COMPLETE
12,12,0.8888888888888888,2023-05-30 21:21:03.818169,2023-05-30 21:21:12.929935,0 days 00:00:09.111766,0.5967098608078003,0.6086128332973353,3,14,0.03926763136024617,0.2860177054142141,60,142,COMPLETE
13,13,0.8888888888888888,2023-05-30 21:21:12.930325,2023-05-30 21:21:18.491932,0 days 00:00:05.561607,0.3809076173533634,0.692197282383622,3,8,0.03841169992882178,0.23274944529811054,60,161,COMPLETE
14,14,0.9555555555555556,2023-05-30 21:21:18.492320,2023-05-30 21:21:28.732604,0 days 00:00:10.240284,0.5764267362529527,0.5102384961588501,4,12,0.02776994246011607,0.1868046478815339,40,178,COMPLETE
15,15,0.9111111111111111,2023-05-30 21:21:28.733047,2023-05-30 21:21:35.032588,0 days 00:00:06.299541,0.6361859954737971,0.4884481872859707,4,15,0.02733501790738108,0.18426092166200828,40,134,COMPLETE
16,16,0.9333333333333333,2023-05-30 21:21:35.032978,2023-05-30 21:21:44.742815,0 days 00:00:09.709837,0.7342934202912672,0.5321266070236107,4,13,0.045981813348583866,0.2491115724849063,40,172,COMPLETE
17,17,0.9333333333333333,2023-05-30 21:21:44.743223,2023-05-30 21:21:51.660390,0 days 00:00:06.917167,0.5585374339442224,0.45644313409830295,5,9,0.02571711493340752,0.15567614684814773,40,159,COMPLETE
18,18,0.8222222222222222,2023-05-30 21:21:51.660799,2023-05-30 21:21:54.367344,0 days 00:00:02.706545,0.6954980185022827,0.43453354854941323,4,6,0.04417573561637633,0.18478122311160852,40,137,COMPLETE
19,19,0.9333333333333333,2023-05-30 21:21:54.367746,2023-05-30 21:22:09.453750,0 days 00:00:15.086004,0.7979862912448077,0.5068386203220057,5,14,0.032191638080182196,0.2973063134495738,60,168,COMPLETE
