MATLAB,LDA,SVC,NB,LR
[ 14  90 119 225 171  39  23 231  15   8],[ 2  4  8 13 18 19 20],[10 17 18 20 24 25 32],[ 3  8 21 22 27 34 37 38],[ 5 43 44 46 51 54]
