,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8260869565217391,2023-05-30 22:52:10.756388,2023-05-30 22:52:15.244485,0 days 00:00:04.488097,0.7059804226787829,0.3857548719689223,3,15,0.08616428223812395,0.26877970511143984,50,168,COMPLETE
1,1,0.7391304347826086,2023-05-30 22:52:15.244844,2023-05-30 22:52:21.003083,0 days 00:00:05.758239,0.6278237754245831,0.5399098715336943,3,15,0.03303775196071366,0.20204910361379802,50,124,COMPLETE
2,2,0.6956521739130435,2023-05-30 22:52:21.003468,2023-05-30 22:52:26.133009,0 days 00:00:05.129541,0.6347579997514944,0.5814001138939217,5,7,0.07602306581874443,0.3257895038986282,50,152,COMPLETE
3,3,0.6956521739130435,2023-05-30 22:52:26.133383,2023-05-30 22:52:30.398234,0 days 00:00:04.264851,0.16653410276208658,0.5669883681379027,4,12,0.05515646593127513,0.2206837793674052,50,130,COMPLETE
4,4,0.717391304347826,2023-05-30 22:52:30.398606,2023-05-30 22:52:33.853292,0 days 00:00:03.454686,0.6061375896729403,0.3389708165550714,4,11,0.04448181172072731,0.267772254678903,40,130,COMPLETE
5,5,0.7608695652173914,2023-05-30 22:52:33.853670,2023-05-30 22:52:38.053393,0 days 00:00:04.199723,0.5220336474855708,0.6207854435056519,3,7,0.0324953940702036,0.3054438052886791,60,155,COMPLETE
6,6,0.6956521739130435,2023-05-30 22:52:38.053777,2023-05-30 22:52:40.031965,0 days 00:00:01.978188,0.1534133721908176,0.38375764592121764,3,11,0.030315465940729307,0.23868205622717587,60,121,COMPLETE
7,7,0.7608695652173914,2023-05-30 22:52:40.032344,2023-05-30 22:52:44.151125,0 days 00:00:04.118781,0.5093853034999022,0.4919398079927755,3,10,0.07439699013547932,0.15349282754396487,50,166,COMPLETE
8,8,0.8043478260869565,2023-05-30 22:52:44.151509,2023-05-30 22:52:50.987493,0 days 00:00:06.835984,0.5244283665132957,0.5564327976620396,5,15,0.05303980773418311,0.16976468358051888,50,136,COMPLETE
9,9,0.8043478260869565,2023-05-30 22:52:50.987875,2023-05-30 22:52:54.072263,0 days 00:00:03.084388,0.6819747963552875,0.415299412346479,3,11,0.03757246687565505,0.1962500394363949,40,121,COMPLETE
10,10,0.7391304347826086,2023-05-30 22:52:54.072634,2023-05-30 22:52:56.539018,0 days 00:00:02.466384,0.7889839163164802,0.30476034363855004,4,5,0.0979780701002238,0.2779364962335381,40,180,COMPLETE
11,11,0.8043478260869565,2023-05-30 22:52:56.539411,2023-05-30 22:53:07.847514,0 days 00:00:11.308103,0.35547851838633504,0.6962688671271023,5,15,0.05624322450653153,0.1524022016222178,50,139,COMPLETE
12,12,0.7608695652173914,2023-05-30 22:53:07.847975,2023-05-30 22:53:14.587593,0 days 00:00:06.739618,0.7886902787187537,0.4323081294812711,5,13,0.06876775462445395,0.2570581171329202,50,168,COMPLETE
13,13,0.7391304347826086,2023-05-30 22:53:14.587974,2023-05-30 22:53:20.392375,0 days 00:00:05.804401,0.4011812785411893,0.4845288243856505,5,14,0.08652579984543131,0.29789327329704396,50,142,COMPLETE
14,14,0.7391304347826086,2023-05-30 22:53:20.392792,2023-05-30 22:53:27.098137,0 days 00:00:06.705345,0.4891779468017549,0.456768426177938,4,13,0.06154374625532178,0.23399706661053327,50,166,COMPLETE
15,15,0.8043478260869565,2023-05-30 22:53:27.098508,2023-05-30 22:53:34.070654,0 days 00:00:06.972146,0.70461432251113,0.3910529642903734,4,15,0.04643840774507645,0.34903037709412343,60,142,COMPLETE
16,16,0.8043478260869565,2023-05-30 22:53:34.071038,2023-05-30 22:53:42.587764,0 days 00:00:08.516726,0.5593303854047617,0.5094227768722379,5,13,0.08482480275173113,0.1868438714486536,50,179,COMPLETE
17,17,0.7608695652173914,2023-05-30 22:53:42.588149,2023-05-30 22:53:46.070194,0 days 00:00:03.482045,0.4137694228874037,0.3531102110057957,4,9,0.09786930337045698,0.25110571880712024,50,157,COMPLETE
18,18,0.8260869565217391,2023-05-30 22:53:46.070574,2023-05-30 22:53:49.861909,0 days 00:00:03.791335,0.7273615074252924,0.4554178389937575,3,14,0.06561385450790999,0.286112272854319,40,147,COMPLETE
19,19,0.7608695652173914,2023-05-30 22:53:49.862368,2023-05-30 22:53:53.068884,0 days 00:00:03.206516,0.7294441026766945,0.44560553959810695,3,14,0.06606767445328773,0.2756615143980823,40,148,COMPLETE
