MATLAB,LDA,SVC,NB,LR
[ 88  17  14 228  12 185 181  19 235  15],[ 11  31  52  72  80  93  96 159 172 206],[ 36  40  66 108 116 127 154 185],[ 10  13  60  94 110 126 158 183 191],[ 21  43  54  74  79  92 126 139 145 147]
