MATLAB,LDA,SVC,NB,LR
[234  39  90 123 109 223  55  49  82   7],[ 17  35  43  54  62 154 161 187 209],[ 25  46  51  87  95  97 136 176 192],[ 14  28  31  33  98 114 127 135],[ 54  59  71  80 115 121 128]
