MATLAB,LDA,SVC,NB,LR
[118  20  39  62  38  18   7  87 127  72],[ 41  53  72  93 143 164],[ 14  47  92 158 188],[  6  33  45  83 141 148 155 167 179],[  2  10  25  36  47  73 107 129 131 134]
