MATLAB,LDA,SVC,NB,LR
[ 61  11  36 234  90 152 156  88 228 169],[ 0  5 10 15 17 18],[ 5  9 10 12 14 20 22 33],[ 0  7 12 13 23 33 34 36 38],[12 16 20 22 24 27 28 37 39]
