,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.6888888888888889,2023-05-31 01:13:46.354643,2023-05-31 01:13:51.100037,0 days 00:00:04.745394,0.20366087045449116,0.5208255539631773,5,9,0.06805560982173106,0.1625753953326093,60,137,COMPLETE
1,1,0.7111111111111111,2023-05-31 01:13:51.100418,2023-05-31 01:13:56.172930,0 days 00:00:05.072512,0.1057198285507869,0.5415839907145328,5,12,0.06418044668564055,0.20444000201200585,60,151,COMPLETE
2,2,0.8222222222222222,2023-05-31 01:13:56.173300,2023-05-31 01:13:59.676351,0 days 00:00:03.503051,0.564753402094683,0.5048611752902071,4,5,0.08256978509077971,0.3015966529142301,40,148,COMPLETE
3,3,0.8444444444444444,2023-05-31 01:13:59.676759,2023-05-31 01:14:05.328501,0 days 00:00:05.651742,0.6688309819483449,0.6250132833801421,3,13,0.05917571376100609,0.2182123194952194,40,152,COMPLETE
4,4,0.7333333333333333,2023-05-31 01:14:05.328869,2023-05-31 01:14:11.001324,0 days 00:00:05.672455,0.49140369649912696,0.4371300320982375,4,10,0.09357912409747235,0.2771563379835873,60,144,COMPLETE
5,5,0.7555555555555555,2023-05-31 01:14:11.001709,2023-05-31 01:14:15.875345,0 days 00:00:04.873636,0.2008616023430598,0.6275384093444527,4,8,0.09325925459565615,0.25068304572202893,50,169,COMPLETE
6,6,0.6888888888888889,2023-05-31 01:14:15.875977,2023-05-31 01:14:21.457403,0 days 00:00:05.581426,0.6222070397581074,0.42376686833596566,4,10,0.07305882885505878,0.27964520657853575,50,173,COMPLETE
7,7,0.8,2023-05-31 01:14:21.457771,2023-05-31 01:14:31.565089,0 days 00:00:10.107318,0.2761457257767249,0.6345917971396327,5,15,0.06531374697715983,0.31078420397610623,60,130,COMPLETE
8,8,0.7333333333333333,2023-05-31 01:14:31.565463,2023-05-31 01:14:35.813536,0 days 00:00:04.248073,0.14298058393726418,0.5773236517637244,5,7,0.08980286074809349,0.20049229771714794,40,165,COMPLETE
9,9,0.8444444444444444,2023-05-31 01:14:35.813940,2023-05-31 01:14:49.312275,0 days 00:00:13.498335,0.42405259194432765,0.6944154376943277,4,14,0.0383208957635867,0.29341722624728006,60,143,COMPLETE
10,10,0.7777777777777778,2023-05-31 01:14:49.312665,2023-05-31 01:14:53.874733,0 days 00:00:04.562068,0.7973117560009592,0.34538358422889026,3,13,0.046046795187231045,0.3436830552790436,40,121,COMPLETE
11,11,0.8,2023-05-31 01:14:53.875154,2023-05-31 01:15:05.234893,0 days 00:00:11.359739,0.3658446266515487,0.6890041949625716,3,15,0.026757862431514103,0.2362042588371503,40,158,COMPLETE
12,12,0.7777777777777778,2023-05-31 01:15:05.235294,2023-05-31 01:15:14.439478,0 days 00:00:09.204184,0.4144369846470223,0.6959669876642555,3,13,0.04731038653275029,0.23750915127435113,60,157,COMPLETE
13,13,0.6666666666666666,2023-05-31 01:15:14.439882,2023-05-31 01:15:21.015119,0 days 00:00:06.575237,0.6202726058016146,0.6155309205191835,3,12,0.05020697829678605,0.34170485234982817,40,138,COMPLETE
14,14,0.7777777777777778,2023-05-31 01:15:21.015512,2023-05-31 01:15:32.882724,0 days 00:00:11.867212,0.3485244994074622,0.6945180256851817,3,14,0.03293841513470315,0.15311457226186703,50,180,COMPLETE
15,15,0.8444444444444444,2023-05-31 01:15:32.883144,2023-05-31 01:15:41.864123,0 days 00:00:08.980979,0.465780968666675,0.5940716439039218,4,12,0.052291539352795624,0.26548538087541845,60,157,COMPLETE
16,16,0.8444444444444444,2023-05-31 01:15:41.864546,2023-05-31 01:15:48.053368,0 days 00:00:06.188822,0.7441904834127984,0.6521103375208618,3,14,0.03941025535849557,0.22160192195226436,40,140,COMPLETE
17,17,0.7555555555555555,2023-05-31 01:15:48.053810,2023-05-31 01:15:52.728142,0 days 00:00:04.674332,0.5271035347869741,0.5686058416146975,4,11,0.05623070243876181,0.2955825039529597,40,130,COMPLETE
18,18,0.6888888888888889,2023-05-31 01:15:52.728521,2023-05-31 01:16:08.776689,0 days 00:00:16.048168,0.6541934671809044,0.6615435344492008,4,14,0.0398506444923748,0.25647706290543343,60,151,COMPLETE
19,19,0.9111111111111111,2023-05-31 01:16:08.777070,2023-05-31 01:16:17.185015,0 days 00:00:08.407945,0.43714513854088033,0.5995708068171093,3,13,0.026168635365618295,0.3190212989466463,50,130,COMPLETE
