MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 90 107   4  11  54  52   5  51 223   1],[ 30  60  95 120 161 182],[ 36  41 108 138 140 143 146 147 180],[  4  29  36  94  97 138 168 186 190],[ 35  43  67  69 162 181],[  2  12  45  57  72 135 154 183 197],[ 19  25  27  31  93 109 120 139]
