MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 88  17  14 228  12 185 181  19 235  15],[ 1  5 11 13 17 20],[ 3 10 11 18 22 25],[ 2  6 12 15 27],[ 4  5 16 22 24 33],[ 7 10 16 29 35 36 39 40],[ 7 21 51]
