Classifier,Success Rate
LDA,0.7333333333333333
LDA CV,0.6333333333333333
SVC,0.6666666666666666
SVC CV,0.7166666666666666
NB,0.5333333333333333
NB CV,0.5333333333333333
LR,0.5333333333333333
LR CV,0.5833333333333334
LDA GA,0.6666666666666666
LDA GA CV,0.5833333333333333
SVC GA,0.7333333333333333
SVC GA CV,0.65
NB GA,0.6
NB GA CV,0.7333333333333333
LR GA,0.6666666666666666
LR GA CV,0.6333333333333334
MV,0.6666666666666666
MV_GA,0.6
MV_ALL,0.6666666666666666
STACKING,0.6
OSTACKING ,0.7333333333333333
OSTACKING GA,0.7333333333333333
OSTACKING ALL,0.6666666666666666
MV CV,0.6333333333333333
MV_GA CV,0.6666666666666667
MV_ALL CV,0.6666666666666666
OSTACKING  CV,0.7166666666666666
OSTACKING GA CV,0.65
OSTACKING ALL CV,0.7
