,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.6666666666666666,2023-05-31 00:22:54.549825,2023-05-31 00:22:58.719586,0 days 00:00:04.169761,0.29564891956778305,0.5346425077530501,4,7,0.09995662732076613,0.2659180752478944,40,164,COMPLETE
1,1,0.7555555555555555,2023-05-31 00:22:58.719957,2023-05-31 00:23:01.751099,0 days 00:00:03.031142,0.7780581755370423,0.4460306886574789,5,7,0.09376391251095956,0.26383565747858906,40,131,COMPLETE
2,2,0.7333333333333333,2023-05-31 00:23:01.751481,2023-05-31 00:23:03.836672,0 days 00:00:02.085191,0.697051285916729,0.37018341111399167,3,8,0.09037228187412505,0.1884192056422662,40,121,COMPLETE
3,3,0.7777777777777778,2023-05-31 00:23:03.837048,2023-05-31 00:23:06.879363,0 days 00:00:03.042315,0.7554806798219128,0.3954707940810336,3,9,0.08230597875918919,0.1724209768558631,60,162,COMPLETE
4,4,0.8222222222222222,2023-05-31 00:23:06.879742,2023-05-31 00:23:11.674470,0 days 00:00:04.794728,0.5919903910911304,0.4125223020623221,5,14,0.07498001330882254,0.24318129108163566,40,158,COMPLETE
5,5,0.7777777777777778,2023-05-31 00:23:11.674863,2023-05-31 00:23:14.579262,0 days 00:00:02.904399,0.70662362864985,0.3270988187921496,4,5,0.096180909995422,0.19518645342012172,50,175,COMPLETE
6,6,0.8,2023-05-31 00:23:14.579649,2023-05-31 00:23:19.257309,0 days 00:00:04.677660,0.5453019433328596,0.5652290319679116,3,14,0.09123666528832905,0.2783972185011385,40,171,COMPLETE
7,7,0.7777777777777778,2023-05-31 00:23:19.257711,2023-05-31 00:23:22.344769,0 days 00:00:03.087058,0.6736876729608575,0.34872567152361744,3,9,0.05534266908569054,0.3090817887115964,60,154,COMPLETE
8,8,0.7555555555555555,2023-05-31 00:23:22.345150,2023-05-31 00:23:25.767417,0 days 00:00:03.422267,0.7145424077127391,0.4132680826228503,5,9,0.07916147431174009,0.1671012048338812,40,151,COMPLETE
9,9,0.6888888888888889,2023-05-31 00:23:25.767801,2023-05-31 00:23:29.732392,0 days 00:00:03.964591,0.44333465356922197,0.45424825574973227,3,11,0.05398698863355769,0.15455725984439134,40,180,COMPLETE
10,10,0.8222222222222222,2023-05-31 00:23:29.732764,2023-05-31 00:23:39.552650,0 days 00:00:09.819886,0.1393761809150656,0.648286487245048,5,15,0.029824044902226676,0.2242997756691656,50,137,COMPLETE
11,11,0.7777777777777778,2023-05-31 00:23:39.553031,2023-05-31 00:23:50.475722,0 days 00:00:10.922691,0.10582478973070895,0.6673655084225201,5,15,0.025685535500282672,0.2191400101638327,50,138,COMPLETE
12,12,0.7555555555555555,2023-05-31 00:23:50.476100,2023-05-31 00:24:01.856260,0 days 00:00:11.380160,0.1342256767575265,0.6386541578788387,5,13,0.02527156064005064,0.23708201649678104,50,140,COMPLETE
13,13,0.8,2023-05-31 00:24:01.856641,2023-05-31 00:24:08.313223,0 days 00:00:06.456582,0.28711524119045123,0.6889503333517272,4,12,0.06761585925119115,0.2227121191775119,50,143,COMPLETE
14,14,0.8,2023-05-31 00:24:08.313654,2023-05-31 00:24:16.973813,0 days 00:00:08.660159,0.5676502340220426,0.5937954433018588,5,15,0.04036233789801883,0.2414000406285701,50,126,COMPLETE
15,15,0.7777777777777778,2023-05-31 00:24:16.974206,2023-05-31 00:24:24.567967,0 days 00:00:07.593761,0.4013097264191416,0.4709179857001814,5,13,0.0689598981607636,0.33274159013959675,60,159,COMPLETE
16,16,0.7333333333333333,2023-05-31 00:24:24.568342,2023-05-31 00:24:31.023593,0 days 00:00:06.455251,0.602440714391556,0.5046647801079471,4,12,0.04204153963623803,0.20693396006783205,50,146,COMPLETE
17,17,0.7111111111111111,2023-05-31 00:24:31.023986,2023-05-31 00:24:34.513099,0 days 00:00:03.489113,0.5083926134411314,0.306770640068719,5,15,0.0768855919473303,0.23840316525656557,50,134,COMPLETE
18,18,0.7111111111111111,2023-05-31 00:24:34.513505,2023-05-31 00:24:41.519444,0 days 00:00:07.005939,0.6249980369719397,0.6148827212031739,4,13,0.06755744150644366,0.291273369265027,40,154,COMPLETE
19,19,0.7333333333333333,2023-05-31 00:24:41.519829,2023-05-31 00:24:48.585301,0 days 00:00:07.065472,0.48129747427753766,0.537044250840081,5,11,0.06002831510784151,0.256587009334225,60,147,COMPLETE
