,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8222222222222222,2023-08-15 17:51:44.809266,2023-08-15 17:51:49.368876,0 days 00:00:04.559610,0.6826559539984576,0.537539904292583,3,7,0.07239238873396692,0.281149822790058,40,168,COMPLETE
1,1,0.8222222222222222,2023-08-15 17:51:49.369246,2023-08-15 17:51:55.915013,0 days 00:00:06.545767,0.4075687324049785,0.52876260324935,3,14,0.03828084783051127,0.2000070986992362,40,146,COMPLETE
2,2,0.8222222222222222,2023-08-15 17:51:55.915391,2023-08-15 17:52:01.352948,0 days 00:00:05.437557,0.7285690921740908,0.4723107271757851,4,9,0.033609032438136066,0.28357814330735803,50,151,COMPLETE
3,3,0.7777777777777778,2023-08-15 17:52:01.353329,2023-08-15 17:52:05.843077,0 days 00:00:04.489748,0.622079494559691,0.28420676037461623,5,9,0.036068254447711834,0.2969060212252109,60,126,COMPLETE
4,4,0.7777777777777778,2023-08-15 17:52:05.843507,2023-08-15 17:52:10.568739,0 days 00:00:04.725232,0.27355378098874156,0.2565761314511736,5,16,0.07151335726208499,0.26916174561542006,60,159,COMPLETE
5,5,0.8222222222222222,2023-08-15 17:52:10.569118,2023-08-15 17:52:17.895149,0 days 00:00:07.326031,0.2158211007126083,0.6872572516288304,4,18,0.08443842933446292,0.30955892505882254,40,131,COMPLETE
6,6,0.8444444444444444,2023-08-15 17:52:17.895591,2023-08-15 17:52:27.097110,0 days 00:00:09.201519,0.4518923304630391,0.5467150434351568,4,16,0.06644756261949589,0.17482365582251738,50,153,COMPLETE
7,7,0.7555555555555555,2023-08-15 17:52:27.097491,2023-08-15 17:52:29.442439,0 days 00:00:02.344948,0.4532598938005261,0.2681480065912665,4,7,0.07908581250880505,0.2902621368850282,40,131,COMPLETE
8,8,0.7333333333333333,2023-08-15 17:52:29.442828,2023-08-15 17:52:32.275822,0 days 00:00:02.832994,0.2443928881950973,0.3384555951136966,3,8,0.07898714933847495,0.25178324034653404,50,151,COMPLETE
9,9,0.7333333333333333,2023-08-15 17:52:32.276206,2023-08-15 17:52:36.351093,0 days 00:00:04.074887,0.7557662547131467,0.5467350417679993,3,9,0.09644008299010531,0.3295850993433953,50,163,COMPLETE
10,10,0.9333333333333333,2023-08-15 17:52:36.351476,2023-08-15 17:52:57.001095,0 days 00:00:20.649619,0.5336765758700516,0.7729239098315428,5,20,0.055768700535723754,0.15000052292424704,50,179,COMPLETE
11,11,0.8888888888888888,2023-08-15 17:52:57.001627,2023-08-15 17:53:23.881935,0 days 00:00:26.880308,0.5405520781269595,0.796492883513598,5,20,0.05571852465476567,0.15068343794537134,50,180,COMPLETE
12,12,0.8444444444444444,2023-08-15 17:53:23.882487,2023-08-15 17:53:53.647060,0 days 00:00:29.764573,0.5742312788635998,0.7660000261779023,5,20,0.0522436890151418,0.15030703581154975,50,180,COMPLETE
13,13,0.8222222222222222,2023-08-15 17:53:53.647510,2023-08-15 17:54:12.527437,0 days 00:00:18.879927,0.5515908697803397,0.7994277946487435,5,20,0.05552494165762727,0.21564189492043126,50,179,COMPLETE
14,14,0.8444444444444444,2023-08-15 17:54:12.527825,2023-08-15 17:54:18.252435,0 days 00:00:05.724610,0.10448127401222956,0.704540119090352,5,13,0.04982003716599134,0.15108379982158215,50,173,COMPLETE
15,15,0.8666666666666667,2023-08-15 17:54:18.252838,2023-08-15 17:54:42.253766,0 days 00:00:24.000928,0.524302179562713,0.687559809938066,5,18,0.0614442257117616,0.21433394615646123,50,173,COMPLETE
16,16,0.8222222222222222,2023-08-15 17:54:42.254293,2023-08-15 17:55:07.013175,0 days 00:00:24.758882,0.6691218166667144,0.7852619492887714,5,18,0.0463276874590189,0.1800970635225782,60,168,COMPLETE
17,17,0.7777777777777778,2023-08-15 17:55:07.013654,2023-08-15 17:55:10.338564,0 days 00:00:03.324910,0.7974139535948797,0.6292423660359381,4,5,0.05925409151225922,0.22398574767461055,50,144,COMPLETE
18,18,0.8888888888888888,2023-08-15 17:55:10.338943,2023-08-15 17:55:32.735714,0 days 00:00:22.396771,0.614877949733851,0.7198486445317479,5,16,0.028831530973273067,0.17776469022870073,50,159,COMPLETE
19,19,0.8888888888888888,2023-08-15 17:55:32.736116,2023-08-15 17:55:44.980417,0 days 00:00:12.244301,0.4898944164013003,0.6332888353854307,5,11,0.04403977610406126,0.23338464898076022,60,175,COMPLETE
20,20,0.9111111111111111,2023-08-15 17:55:44.980820,2023-08-15 17:56:02.611737,0 days 00:00:17.630917,0.3972592351580837,0.752006440526108,4,20,0.0565941774084247,0.19670822620125056,50,140,COMPLETE
21,21,0.8444444444444444,2023-08-15 17:56:02.612206,2023-08-15 17:56:14.052353,0 days 00:00:11.440147,0.3869806019933276,0.7959982029534679,4,20,0.056059144812845865,0.1668650442904282,50,136,COMPLETE
22,22,0.8888888888888888,2023-08-15 17:56:14.052807,2023-08-15 17:56:34.331051,0 days 00:00:20.278244,0.5131918957298898,0.7431513621050136,4,18,0.06375055232891855,0.19522436189717088,50,140,COMPLETE
23,23,0.8444444444444444,2023-08-15 17:56:34.331615,2023-08-15 17:56:46.289951,0 days 00:00:11.958336,0.37438273150114837,0.7475831787200112,4,19,0.04412368173381641,0.15983071573191335,50,120,COMPLETE
24,24,0.8444444444444444,2023-08-15 17:56:46.290404,2023-08-15 17:56:58.049036,0 days 00:00:11.758632,0.5769605187453958,0.7362107187677629,4,15,0.05367399078673143,0.18805741228096573,50,168,COMPLETE
25,25,0.8666666666666667,2023-08-15 17:56:58.049453,2023-08-15 17:57:15.572612,0 days 00:00:17.523159,0.48963419477475695,0.7963572632578394,5,17,0.05794144210928603,0.16434693168370756,50,158,COMPLETE
26,26,0.8444444444444444,2023-08-15 17:57:15.573069,2023-08-15 17:57:31.648466,0 days 00:00:16.075397,0.3471100361248708,0.6743504904360955,5,19,0.048214797602027536,0.19491504050685016,50,139,COMPLETE
27,27,0.8444444444444444,2023-08-15 17:57:31.648979,2023-08-15 17:57:41.172414,0 days 00:00:09.523435,0.43321395444712607,0.6423553543633038,4,12,0.06610563966338692,0.16767445489189764,50,178,COMPLETE
28,28,0.9333333333333333,2023-08-15 17:57:41.172814,2023-08-15 17:57:59.677654,0 days 00:00:18.504840,0.48804318150715476,0.7522268117395117,5,19,0.051132543436598205,0.15091378546025846,40,146,COMPLETE
29,29,0.8,2023-08-15 17:57:59.678121,2023-08-15 17:58:10.044487,0 days 00:00:10.366366,0.47789375953089813,0.7434031301965497,3,17,0.051321694220397215,0.18210472612524414,40,146,COMPLETE
30,30,0.9111111111111111,2023-08-15 17:58:10.044900,2023-08-15 17:58:25.695481,0 days 00:00:15.650581,0.33593221228104697,0.7164830945621403,4,19,0.041785480019074846,0.20212170366952456,40,134,COMPLETE
31,31,0.8222222222222222,2023-08-15 17:58:25.695892,2023-08-15 17:58:40.246545,0 days 00:00:14.550653,0.32068167620125687,0.7221779823002066,4,19,0.04081593055166462,0.2045499891517637,40,133,COMPLETE
32,32,0.9333333333333333,2023-08-15 17:58:40.247379,2023-08-15 17:59:00.946172,0 days 00:00:20.698793,0.4171813437772976,0.7602467363354695,4,19,0.04096246981441352,0.19040422532334303,40,144,COMPLETE
33,33,0.7777777777777778,2023-08-15 17:59:00.946582,2023-08-15 17:59:12.084640,0 days 00:00:11.138058,0.43020425066420553,0.7658900501939986,4,17,0.04816373150502108,0.18946305217651557,40,142,COMPLETE
34,34,0.8222222222222222,2023-08-15 17:59:12.085107,2023-08-15 17:59:22.400036,0 days 00:00:10.314929,0.4057018588562692,0.7638718117415413,3,14,0.03447627079721428,0.16827623149058457,40,148,COMPLETE
35,35,0.9333333333333333,2023-08-15 17:59:22.400433,2023-08-15 17:59:41.699110,0 days 00:00:19.298677,0.476094284677926,0.6675763708988086,4,20,0.03698446489326299,0.17620643984280532,40,154,COMPLETE
