,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7391304347826086,2023-05-30 20:55:25.599353,2023-05-30 20:55:48.444636,0 days 00:00:22.845283,0.6681651142481247,0.43011451792252986,3,13,0.04389553598789413,0.29795369875773325,60,166,COMPLETE
1,1,0.8478260869565217,2023-05-30 20:55:48.445023,2023-05-30 20:55:56.525255,0 days 00:00:08.080232,0.7823650541713307,0.6077129793718257,5,7,0.06552290000730493,0.3022873118478264,40,142,COMPLETE
2,2,0.6956521739130435,2023-05-30 20:55:56.525807,2023-05-30 20:56:02.735571,0 days 00:00:06.209764,0.5042832685006908,0.5567244203924177,3,5,0.07460392079230624,0.32418721547314744,60,171,COMPLETE
3,3,0.7608695652173914,2023-05-30 20:56:02.735949,2023-05-30 20:56:11.767520,0 days 00:00:09.031571,0.4064132488734905,0.49337722635472725,5,6,0.06958545298843688,0.28523174503864984,50,177,COMPLETE
4,4,0.7608695652173914,2023-05-30 20:56:11.767896,2023-05-30 20:56:29.973686,0 days 00:00:18.205790,0.767391216800536,0.5645973227673435,3,14,0.08901564096187506,0.31469027662542304,50,171,COMPLETE
5,5,0.782608695652174,2023-05-30 20:56:29.974074,2023-05-30 20:56:44.005066,0 days 00:00:14.030992,0.4347077469407372,0.4165181227384239,5,8,0.0453661506728982,0.3498070297822951,60,165,COMPLETE
6,6,0.8478260869565217,2023-05-30 20:56:44.005456,2023-05-30 20:57:05.551364,0 days 00:00:21.545908,0.6354514147459656,0.470610653540565,4,15,0.05177773514935842,0.2250627774934488,60,157,COMPLETE
7,7,0.6521739130434783,2023-05-30 20:57:05.551775,2023-05-30 20:57:14.645281,0 days 00:00:09.093506,0.1611681462570379,0.5845422666907225,3,10,0.04497218349275264,0.26738609325861573,50,153,COMPLETE
8,8,0.7391304347826086,2023-05-30 20:57:14.645687,2023-05-30 20:57:26.008550,0 days 00:00:11.362863,0.5674838878923314,0.43558781433243376,3,12,0.053252981951386856,0.18177357472055067,60,168,COMPLETE
9,9,0.782608695652174,2023-05-30 20:57:26.008939,2023-05-30 20:57:37.239232,0 days 00:00:11.230293,0.44334403492891006,0.6207804951642428,4,8,0.05340404900093081,0.1999071369821127,50,169,COMPLETE
10,10,0.8478260869565217,2023-05-30 20:57:37.239658,2023-05-30 20:57:56.169809,0 days 00:00:18.930151,0.7384759326972552,0.6701206082660855,5,8,0.028144571891546184,0.24376906522832797,40,132,COMPLETE
11,11,0.782608695652174,2023-05-30 20:57:56.170235,2023-05-30 20:58:08.408729,0 days 00:00:12.238494,0.7952333743272619,0.36749426691707343,4,15,0.06614177139483957,0.2361805744651304,40,139,COMPLETE
12,12,0.8478260869565217,2023-05-30 20:58:08.409156,2023-05-30 20:58:19.426410,0 days 00:00:11.017254,0.6445688613308693,0.6906506254683888,4,11,0.08099291887334034,0.15779372399227143,40,150,COMPLETE
13,13,0.717391304347826,2023-05-30 20:58:19.426829,2023-05-30 20:58:26.875066,0 days 00:00:07.448237,0.6589430306090169,0.5083772260942229,5,10,0.09919225439396978,0.22513467159532838,40,150,COMPLETE
14,14,0.6956521739130435,2023-05-30 20:58:26.875492,2023-05-30 20:58:30.608194,0 days 00:00:03.732702,0.7890232035384881,0.33217831071502407,4,7,0.06282841375221875,0.267940617328424,60,121,COMPLETE
15,15,0.7391304347826086,2023-05-30 20:58:30.608577,2023-05-30 20:58:51.114620,0 days 00:00:20.506043,0.5897492987140741,0.5002705752653201,4,15,0.05871521977639067,0.2155036308097339,40,141,COMPLETE
16,16,0.8043478260869565,2023-05-30 20:58:51.115018,2023-05-30 20:59:07.696969,0 days 00:00:16.581951,0.7042642506879558,0.6326550618958656,5,9,0.07836580420933502,0.26097277575492484,60,157,COMPLETE
17,17,0.6521739130434783,2023-05-30 20:59:07.697370,2023-05-30 20:59:12.785689,0 days 00:00:05.088319,0.7269770659136964,0.5306056881846277,4,5,0.0700329301535796,0.24859064855492655,40,141,COMPLETE
18,18,0.782608695652174,2023-05-30 20:59:12.786073,2023-05-30 20:59:32.126088,0 days 00:00:19.340015,0.6248185000110522,0.6072646667719452,4,12,0.06090782026297397,0.28489215091898973,60,130,COMPLETE
19,19,0.7391304347826086,2023-05-30 20:59:32.126485,2023-05-30 20:59:42.232178,0 days 00:00:10.105693,0.7058874842207088,0.650079425510545,5,7,0.03609675765391179,0.2342670084607812,40,159,COMPLETE
