,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8043478260869565,2023-05-30 21:37:13.736494,2023-05-30 21:37:18.007723,0 days 00:00:04.271229,0.1393882472950436,0.4626707792121519,3,6,0.038805685608338226,0.3430886594688473,40,165,COMPLETE
1,1,0.8260869565217391,2023-05-30 21:37:18.008105,2023-05-30 21:37:25.816604,0 days 00:00:07.808499,0.5344119714217167,0.4975794941308881,3,10,0.08263045361042283,0.18831278088711945,50,123,COMPLETE
2,2,0.8913043478260869,2023-05-30 21:37:25.816989,2023-05-30 21:37:43.662067,0 days 00:00:17.845078,0.4025309987883061,0.5751553321311837,5,11,0.09199213322697328,0.2308152855951389,40,131,COMPLETE
3,3,0.8478260869565217,2023-05-30 21:37:43.662451,2023-05-30 21:37:59.687768,0 days 00:00:16.025317,0.5362489799134438,0.5044581144345213,3,14,0.06711123328011027,0.21411450919491865,60,155,COMPLETE
4,4,0.7608695652173914,2023-05-30 21:37:59.688172,2023-05-30 21:38:07.910055,0 days 00:00:08.221883,0.6842255291798705,0.5820859140456405,3,10,0.0957301396560323,0.2551509261708561,60,149,COMPLETE
5,5,0.8695652173913043,2023-05-30 21:38:07.910499,2023-05-30 21:38:28.025969,0 days 00:00:20.115470,0.33766502285661204,0.6388104504866826,4,13,0.04670487578324353,0.2242270837638638,60,133,COMPLETE
6,6,0.782608695652174,2023-05-30 21:38:28.026509,2023-05-30 21:38:32.807974,0 days 00:00:04.781465,0.1529152299779188,0.4835734110692008,4,6,0.05391473999232429,0.17877734227206835,40,146,COMPLETE
7,7,0.8478260869565217,2023-05-30 21:38:32.808352,2023-05-30 21:38:48.703036,0 days 00:00:15.894684,0.6633860326302656,0.683731020357427,5,8,0.04331916701119565,0.17406339602274365,60,165,COMPLETE
8,8,0.8478260869565217,2023-05-30 21:38:48.703452,2023-05-30 21:39:00.545761,0 days 00:00:11.842309,0.27876912340396226,0.6004658218731049,3,11,0.07838728211499744,0.2392261471700863,40,174,COMPLETE
9,9,0.7608695652173914,2023-05-30 21:39:00.546139,2023-05-30 21:39:11.318131,0 days 00:00:10.771992,0.5876033383316589,0.6222511280676011,3,8,0.06252540212562985,0.2808465786210331,50,157,COMPLETE
10,10,0.9130434782608695,2023-05-30 21:39:11.318537,2023-05-30 21:39:30.963085,0 days 00:00:19.644548,0.794731714671175,0.33986637268018827,5,15,0.02742768523273617,0.1541922952593341,40,133,COMPLETE
11,11,0.8478260869565217,2023-05-30 21:39:30.963489,2023-05-30 21:39:54.271083,0 days 00:00:23.307594,0.7947273782890248,0.35014165361627414,5,15,0.025396852899136124,0.16095666809424808,40,135,COMPLETE
12,12,0.8478260869565217,2023-05-30 21:39:54.271484,2023-05-30 21:40:01.516316,0 days 00:00:07.244832,0.4231048270171214,0.311237742489781,5,13,0.09824348034240223,0.15519621877690434,40,122,COMPLETE
13,13,0.8478260869565217,2023-05-30 21:40:01.516711,2023-05-30 21:40:13.471395,0 days 00:00:11.954684,0.4280762447881096,0.3918861121652476,5,12,0.07384726384282132,0.19212942559075244,40,136,COMPLETE
14,14,0.8260869565217391,2023-05-30 21:40:13.471800,2023-05-30 21:40:27.897155,0 days 00:00:14.425355,0.7549173498534144,0.42113137864757677,4,15,0.02812350782797209,0.15586332977535514,40,129,COMPLETE
15,15,0.8260869565217391,2023-05-30 21:40:27.897539,2023-05-30 21:40:37.697985,0 days 00:00:09.800446,0.48919719004093737,0.5557065822880001,5,8,0.05713200465206564,0.20211935633366465,40,142,COMPLETE
16,16,0.8478260869565217,2023-05-30 21:40:37.698393,2023-05-30 21:40:44.794802,0 days 00:00:07.096409,0.5900991246954483,0.30611813073324123,5,12,0.09163494930807813,0.21190780604190917,50,128,COMPLETE
17,17,0.8478260869565217,2023-05-30 21:40:44.795204,2023-05-30 21:40:50.605033,0 days 00:00:05.809829,0.35551109948110454,0.4123438605357422,4,9,0.08661665665631216,0.26334372462686473,40,141,COMPLETE
18,18,0.8043478260869565,2023-05-30 21:40:50.605412,2023-05-30 21:41:13.817838,0 days 00:00:23.212426,0.6832325175297187,0.5402619403502138,5,14,0.07118132036636708,0.23327590823082736,40,121,COMPLETE
19,19,0.7608695652173914,2023-05-30 21:41:13.818379,2023-05-30 21:41:16.769591,0 days 00:00:02.951212,0.7517620201809836,0.4476386479399783,4,5,0.08657802862943406,0.20071274189566474,50,129,COMPLETE
