MATLAB,LDA,SVC,NB,LR
[ 88  17  14 228  12 185 181  19 235  15],[ 23  80 102 108 139 201],[  4  11  43  49  56  58  90 187],[ 15  95 116 118 154 163 181 191 197],[ 43  69  72 111 133 139 145]
