MATLAB,LDA,SVC,NB,LR
[154 213 238 168 179 116  86  55  19 215],[  2  31 101 134 156 158 189],[ 21  31  57  64  74  94 105 132 139],[  9  38 109 111 114 158 162 174],[ 10  20  50  53  55  73  97 109 126]
