,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7333333333333333,2023-05-31 01:25:47.572552,2023-05-31 01:25:52.494923,0 days 00:00:04.922371,0.5766654856286066,0.6066400507993204,5,7,0.07770511077768379,0.2446617791459751,40,148,COMPLETE
1,1,0.7333333333333333,2023-05-31 01:25:52.495304,2023-05-31 01:25:56.592289,0 days 00:00:04.096985,0.18558748036247505,0.45268857092134046,5,12,0.06892489786637246,0.21160255851507428,50,132,COMPLETE
2,2,0.8444444444444444,2023-05-31 01:25:56.592664,2023-05-31 01:26:02.363395,0 days 00:00:05.770731,0.5897244455413673,0.6671272463534913,4,8,0.08530901745954073,0.15181493204118973,60,151,COMPLETE
3,3,0.6888888888888889,2023-05-31 01:26:02.363799,2023-05-31 01:26:08.208693,0 days 00:00:05.844894,0.23878221218124987,0.301640601152245,3,13,0.03167417844936009,0.27896397881478185,40,126,COMPLETE
4,4,0.7777777777777778,2023-05-31 01:26:08.209059,2023-05-31 01:26:11.015844,0 days 00:00:02.806785,0.23771499917527383,0.45372517318161587,3,8,0.09339623719592335,0.2869278582852208,60,149,COMPLETE
5,5,0.6888888888888889,2023-05-31 01:26:11.016239,2023-05-31 01:26:15.651748,0 days 00:00:04.635509,0.5269951603955972,0.4870874260130076,4,8,0.04764778130844855,0.33438685221653625,40,162,COMPLETE
6,6,0.7777777777777778,2023-05-31 01:26:15.652128,2023-05-31 01:26:22.301811,0 days 00:00:06.649683,0.37239093285591873,0.656413149753541,5,11,0.09164862596415257,0.15385159506145216,60,175,COMPLETE
7,7,0.7555555555555555,2023-05-31 01:26:22.302207,2023-05-31 01:26:28.719003,0 days 00:00:06.416796,0.5166490518070733,0.6836053937361509,4,11,0.06362735343020634,0.19784157681149056,40,155,COMPLETE
8,8,0.7555555555555555,2023-05-31 01:26:28.719391,2023-05-31 01:26:32.504147,0 days 00:00:03.784756,0.4090184990761446,0.5861585178952713,5,5,0.08235621081780059,0.22072589491390016,60,161,COMPLETE
9,9,0.7555555555555555,2023-05-31 01:26:32.504518,2023-05-31 01:26:36.804048,0 days 00:00:04.299530,0.5465709181215043,0.6615650535857993,4,8,0.05960153073887223,0.170590196849122,40,168,COMPLETE
10,10,0.7111111111111111,2023-05-31 01:26:36.804434,2023-05-31 01:26:42.047122,0 days 00:00:05.242688,0.7404876918510298,0.5627061554675991,3,15,0.09665423116571836,0.15249770128977974,50,139,COMPLETE
11,11,0.7111111111111111,2023-05-31 01:26:42.047515,2023-05-31 01:26:44.438640,0 days 00:00:02.391125,0.13412507002254365,0.43096528319403493,3,9,0.0981151257797217,0.2774082094074083,60,145,COMPLETE
12,12,0.7333333333333333,2023-05-31 01:26:44.439005,2023-05-31 01:26:46.878978,0 days 00:00:02.439973,0.3091860769842222,0.5329686734790924,3,6,0.08510840268480085,0.18992090050475133,60,140,COMPLETE
13,13,0.7111111111111111,2023-05-31 01:26:46.879368,2023-05-31 01:26:52.572489,0 days 00:00:05.693121,0.2775984246559303,0.6941735934627462,4,9,0.0882530594560777,0.24541692440308915,60,152,COMPLETE
14,14,0.6666666666666666,2023-05-31 01:26:52.572869,2023-05-31 01:26:54.713769,0 days 00:00:02.140900,0.6765610116529768,0.505558357606548,3,6,0.09985503684951157,0.28503099814632876,60,121,COMPLETE
15,15,0.7555555555555555,2023-05-31 01:26:54.714133,2023-05-31 01:27:00.291962,0 days 00:00:05.577829,0.4230240192525193,0.6288470745971133,4,9,0.08100939727050889,0.1805323236884325,60,157,COMPLETE
16,16,0.7111111111111111,2023-05-31 01:27:00.292343,2023-05-31 01:27:02.288572,0 days 00:00:01.996229,0.11633135379758258,0.5743345934347761,3,7,0.07592662976473459,0.2255119113084842,60,137,COMPLETE
17,17,0.7777777777777778,2023-05-31 01:27:02.288964,2023-05-31 01:27:10.814274,0 days 00:00:08.525310,0.46520701013880883,0.6348767882226004,4,10,0.09063402605574243,0.314806803482239,50,170,COMPLETE
18,18,0.6222222222222222,2023-05-31 01:27:10.814653,2023-05-31 01:27:13.658656,0 days 00:00:02.844003,0.33532971599180694,0.3988200118094465,4,5,0.09041946485301475,0.3475832764925559,60,147,COMPLETE
19,19,0.6222222222222222,2023-05-31 01:27:13.659045,2023-05-31 01:27:17.459523,0 days 00:00:03.800478,0.6164595582330187,0.5395862125941147,3,7,0.07321388236375664,0.266590627024041,60,163,COMPLETE
