MATLAB,LDA,SVC,NB,LR
[ 68 172 158  84   4 171  85 143  73 128],[ 56 122 150 196 207],[ 45  97 117 122 127 146],[  1  90 130 140 148 161 172 188],[ 36  50  81 131 141 147]
