MATLAB,LDA,SVC,NB,LR
[143 123  89 141 187 220  49 189  43  50],[ 27  44  93  97 109 127 138 159 170 175],[ 83  87  96  97 113 147 173],[  9  10  72  98 113 123 192],[ 32  60  72  78  79  88  89 110]
