MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[101 141 139 174  80  85   8 232 238  33],[ 25  32  61  64 165 168 169 175 188],[ 25  92  99 137 149 159 175 192],[ 19  30  92 129 132 145 166 169],[ 10  25  26  41  60 127 159 186],[ 24  27  28  88  97 111 120 136],[  1   6  17  20  24  46  67  79  88 103]
