MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 90 107   4  11  54  52   5  51 223   1],[ 4  5 12 14 15 17 23],[ 0  1 12 16 19],[ 0  7  9 15 20],[6],[ 0  8 13 24 27 34],[ 4  7 10 15 16 39 46 47 50 55]
