,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8,2023-05-30 22:41:20.625841,2023-05-30 22:41:26.338089,0 days 00:00:05.712248,0.15334824328852723,0.6438692363164707,4,14,0.062424544514077696,0.18940470830322098,40,178,COMPLETE
1,1,0.7777777777777778,2023-05-30 22:41:26.338455,2023-05-30 22:41:30.303365,0 days 00:00:03.964910,0.20704535439211896,0.33607428487727786,3,15,0.04189693434128115,0.30203985923822574,60,140,COMPLETE
2,2,0.6888888888888889,2023-05-30 22:41:30.303754,2023-05-30 22:41:33.017796,0 days 00:00:02.714042,0.6320981812167098,0.3465612802353647,4,6,0.08233503631630187,0.240558699968347,60,156,COMPLETE
3,3,0.7111111111111111,2023-05-30 22:41:33.018185,2023-05-30 22:41:35.657787,0 days 00:00:02.639602,0.3186236582629872,0.5792306600006656,3,5,0.03410065548282513,0.1717310294764643,40,178,COMPLETE
4,4,0.7777777777777778,2023-05-30 22:41:35.658161,2023-05-30 22:41:38.863643,0 days 00:00:03.205482,0.7215159602910215,0.686892149877283,3,5,0.05431255570058364,0.32312773796284416,50,125,COMPLETE
5,5,0.8,2023-05-30 22:41:38.864029,2023-05-30 22:41:44.293235,0 days 00:00:05.429206,0.7390430228776014,0.6207288890099445,3,7,0.02823693765792563,0.21074689988527107,40,168,COMPLETE
6,6,0.8444444444444444,2023-05-30 22:41:44.293629,2023-05-30 22:41:53.372289,0 days 00:00:09.078660,0.5650295225596208,0.4694922693444612,4,15,0.08681126714833076,0.25769974931644135,60,180,COMPLETE
7,7,0.7333333333333333,2023-05-30 22:41:53.372670,2023-05-30 22:41:58.465864,0 days 00:00:05.093194,0.31328954204096165,0.46209037151732524,5,10,0.06884059187772285,0.15301406199245174,40,144,COMPLETE
8,8,0.7777777777777778,2023-05-30 22:41:58.466246,2023-05-30 22:42:01.902401,0 days 00:00:03.436155,0.40732953763330637,0.5075604729118391,3,10,0.04269851402105839,0.16848152669248403,40,122,COMPLETE
9,9,0.7333333333333333,2023-05-30 22:42:01.902773,2023-05-30 22:42:05.972847,0 days 00:00:04.070074,0.2210549908317405,0.6131138999822634,5,6,0.0968602867046221,0.32197578474526667,60,159,COMPLETE
10,10,0.8222222222222222,2023-05-30 22:42:05.973248,2023-05-30 22:42:12.212656,0 days 00:00:06.239408,0.553818396238953,0.4252875882318008,4,13,0.09891269277156965,0.2758307024617415,50,166,COMPLETE
11,11,0.8888888888888888,2023-05-30 22:42:12.213043,2023-05-30 22:42:18.675933,0 days 00:00:06.462890,0.5635290512178905,0.4212835882474006,4,13,0.09949754915612372,0.27096936178313874,50,168,COMPLETE
12,12,0.7333333333333333,2023-05-30 22:42:18.676313,2023-05-30 22:42:23.584780,0 days 00:00:04.908467,0.5428229185750669,0.4206718485024582,4,12,0.08832050282449844,0.25836821690422196,50,180,COMPLETE
13,13,0.8888888888888888,2023-05-30 22:42:23.585152,2023-05-30 22:42:33.407757,0 days 00:00:09.822605,0.5102430479117701,0.5321147618821294,5,12,0.08134592523321214,0.28321332232925983,50,169,COMPLETE
14,14,0.8666666666666667,2023-05-30 22:42:33.408149,2023-05-30 22:42:41.807497,0 days 00:00:08.399348,0.4568884865864036,0.5124655501803256,5,12,0.07952818263606043,0.2891951143053191,50,167,COMPLETE
15,15,0.7555555555555555,2023-05-30 22:42:41.807873,2023-05-30 22:42:50.123129,0 days 00:00:08.315256,0.667969604593558,0.5540207079696369,5,11,0.0991103364736805,0.3453227214875501,50,153,COMPLETE
16,16,0.7555555555555555,2023-05-30 22:42:50.123514,2023-05-30 22:42:54.214238,0 days 00:00:04.090724,0.7830780907341186,0.3831051962442751,5,9,0.07473391837763749,0.23225572934222574,50,170,COMPLETE
17,17,0.8444444444444444,2023-05-30 22:42:54.214617,2023-05-30 22:43:00.098987,0 days 00:00:05.884370,0.4663396290661385,0.5402324542088421,4,13,0.08998828655025184,0.2762493723372238,50,162,COMPLETE
18,18,0.7111111111111111,2023-05-30 22:43:00.099380,2023-05-30 22:43:03.460626,0 days 00:00:03.361246,0.6196058407503193,0.3121224316076625,5,8,0.07581895012691887,0.220238308802097,50,147,COMPLETE
19,19,0.7777777777777778,2023-05-30 22:43:03.460999,2023-05-30 22:43:11.270229,0 days 00:00:07.809230,0.4854653086502064,0.473459790806362,4,13,0.0915930137107287,0.24782164348592364,50,173,COMPLETE
