MATLAB,LDA,SVC,NB,LR
[143 123  89 141 187 220  49 189  43  50],[ 2  7 11 14 17 18 19],[ 1  3 11 13 14 20 21 25 28],[10 19 22 27 30 34],[23 26 35 45 48 51]
