MATLAB,LDA,SVC,NB,LR
[ 26 119 234   5  86   9 107 158 189 222],[ 3  6 15 71 73 87],[  2   6   7  78  80  84  92 105 111],[ 3  4  5 13 16 26 62 68 91],[  4  14  15  17  20  62  66  89 104 115]
