,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7777777777777778,2023-05-30 21:06:44.121269,2023-05-30 21:06:45.984094,0 days 00:00:01.862825,0.21023553491115266,0.5629981971018934,3,6,0.09623363207162544,0.24835591844474914,50,133,COMPLETE
1,1,0.7777777777777778,2023-05-30 21:06:45.984465,2023-05-30 21:06:49.081405,0 days 00:00:03.096940,0.5874613481063808,0.3328685972124956,4,12,0.030054616357157192,0.1734856430286803,40,151,COMPLETE
2,2,0.8222222222222222,2023-05-30 21:06:49.081809,2023-05-30 21:06:52.503984,0 days 00:00:03.422175,0.574014914784975,0.6157819903289137,4,7,0.09962847783497181,0.33335725098363794,50,151,COMPLETE
3,3,0.8666666666666667,2023-05-30 21:06:52.504389,2023-05-30 21:06:59.794662,0 days 00:00:07.290273,0.5195539994010675,0.5076826576930646,3,14,0.03430141458902285,0.18218464892584854,50,179,COMPLETE
4,4,0.8222222222222222,2023-05-30 21:06:59.795030,2023-05-30 21:07:03.658408,0 days 00:00:03.863378,0.5796877838399711,0.5210430671552266,5,5,0.03930180393182555,0.22092816036774246,50,174,COMPLETE
5,5,0.8444444444444444,2023-05-30 21:07:03.658814,2023-05-30 21:07:07.231646,0 days 00:00:03.572832,0.3668779900855661,0.633057117771441,3,12,0.09602678987147337,0.15499295143057926,40,177,COMPLETE
6,6,0.7777777777777778,2023-05-30 21:07:07.232214,2023-05-30 21:07:08.896284,0 days 00:00:01.664070,0.10397776573299848,0.3373235776490562,5,9,0.08089002207017358,0.33566715036748995,40,128,COMPLETE
7,7,0.8,2023-05-30 21:07:08.896662,2023-05-30 21:07:11.937114,0 days 00:00:03.040452,0.5712324888772996,0.695252334887762,3,6,0.09699196301640847,0.24089371033454543,60,155,COMPLETE
8,8,0.8222222222222222,2023-05-30 21:07:11.937496,2023-05-30 21:07:16.366241,0 days 00:00:04.428745,0.4966003320006205,0.5135220189449728,3,15,0.04519977173306243,0.2459866334912103,50,143,COMPLETE
9,9,0.8666666666666667,2023-05-30 21:07:16.366620,2023-05-30 21:07:19.994111,0 days 00:00:03.627491,0.3970906853221654,0.3873746274871541,4,10,0.0656112082366385,0.3203374187738327,50,155,COMPLETE
10,10,0.8888888888888888,2023-05-30 21:07:19.994483,2023-05-30 21:07:26.282299,0 days 00:00:06.287816,0.7542692661253463,0.44219597333647975,3,15,0.025494935224569436,0.19555930849996103,60,167,COMPLETE
11,11,0.8444444444444444,2023-05-30 21:07:26.282730,2023-05-30 21:07:34.036179,0 days 00:00:07.753449,0.7764452626878358,0.4572845501620437,3,15,0.02507473371729811,0.18845873350149406,60,168,COMPLETE
12,12,0.8666666666666667,2023-05-30 21:07:34.036549,2023-05-30 21:07:38.857238,0 days 00:00:04.820689,0.7188015661542293,0.4692013231504433,3,13,0.044390407244076516,0.19638561295386292,60,166,COMPLETE
13,13,0.8888888888888888,2023-05-30 21:07:38.857612,2023-05-30 21:07:47.674141,0 days 00:00:08.816529,0.7739508643225304,0.41175707356353464,4,14,0.03217655446183527,0.20270785576397918,60,179,COMPLETE
14,14,0.8888888888888888,2023-05-30 21:07:47.674526,2023-05-30 21:07:52.267919,0 days 00:00:04.593393,0.7976752692200353,0.4075662579044298,4,13,0.05180131150268572,0.21612905079541683,60,166,COMPLETE
15,15,0.8666666666666667,2023-05-30 21:07:52.268323,2023-05-30 21:08:00.985459,0 days 00:00:08.717136,0.6955918498972531,0.42217200863576887,5,11,0.0253399578055324,0.1523829305855749,60,161,COMPLETE
16,16,0.8,2023-05-30 21:08:00.985841,2023-05-30 21:08:06.026189,0 days 00:00:05.040348,0.6998217145390546,0.30118951829275553,4,15,0.034508498524998384,0.21010893929309632,60,171,COMPLETE
17,17,0.8666666666666667,2023-05-30 21:08:06.026842,2023-05-30 21:08:11.590016,0 days 00:00:05.563174,0.6743256692813155,0.37997824013938164,5,13,0.05621950033960202,0.28218499580068435,60,179,COMPLETE
18,18,0.8222222222222222,2023-05-30 21:08:11.590400,2023-05-30 21:08:15.910800,0 days 00:00:04.320400,0.7592101044839772,0.472155838282467,4,9,0.03695545733479806,0.22619465435732772,60,161,COMPLETE
19,19,0.8444444444444444,2023-05-30 21:08:15.911172,2023-05-30 21:08:20.294081,0 days 00:00:04.382909,0.6483920946931002,0.456949181670889,4,14,0.028258574517202272,0.20124295554991406,60,139,COMPLETE
