MATLAB,LDA,SVC,NB,LR
[ 90   6  39   7  11  33  44 112  53  41],[ 4  5  9 15 18],[ 4  6 10 11 20],[ 6 11 15 16 27 34 35 36],[14 16 39 44 56]
