MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[188 154 189 117  35 106 183 226 103 170],[  1   2   8  44 104 112 117 136 195],[ 32  65 104 151],[  3  25  74  86 141 143 170],[ 14  57 105 135 148 149],[  5  29  74  92 124 144 150 153 159],[  0  13  39  46  73  77 116 119 136]
